ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	SOURCE_FORM	CLPA	CONCEPTICON_ID	GLOTTOLOG
1493	Greek_Mod	hear	akuo̞	a k u o̞	237	aˈkuˌo̞	997 838 868 878	1408	mode1248
1494	Marathi	hear	ə͜ikne	əi k n e	3439	'ə͜ikne	1042 838 107 1089	1408	mara1378
1495	Polish	hear	swɨʃɛʨ	s w ɨ ʃ ɛ tɕ	598	ˈswɨʃɛʨ	89 462 983 683 1121 200	1408	poli1260
1496	Portuguese_ST	hear	oviɾ	o v i ɾ	890	oˈviɾ	887 451 1076 66	1408	port1283
1497	Russian	hear	slɨʃatʲ	s l ɨ ʃ a tʲ	598	'slɨʃatʲ	89 554 983 683 997 115	1408	russ1263
1498	Spanish	hear	oiɾ	oi ɾ	890	o'iɾ	935 66	1408	stan1288
1499	Catalan	hear	sənti	s ə n t i	2295	sən'ti	89 1022 107 120 1076	1408	stan1289
1500	Bihari	hear	sunəb	s u n ə b	598	sunəb	89 868 107 1022 257	1408	mait1250
1501	Oriya	hear	suɳ	s u ɳ	598	suṇ-	89 868 711	1408	oriy1255
1502	Urdu	hear	sʊnnə	s ʊ nː ə	598	sʊnnə	89 904 106 1022	1408	urdu1245
1503	Italian	hear	sentire	s e n t i r e	2295	sen'tire	89 1089 107 120 1076 153 1089	1408	ital1282
#
1504	Armenian_Mod	heart	siɾt	s i ɾ t	55	siɾt	89 1076 66 120	1223	nucl1235
1505	Czech	heart	sr̩tsɛ	s r̩ t s ɛ	55	sr̩tsɛ	89 154 120 89 1121	1223	czec1258
1506	German	heart	hɛrt͜s	h ɛ r ts	55	hɛrt͜s	405 1121 153 15	1223	stan1295
1507	Italian	heart	kwɔre	k w ɔ r e	55	'kwɔre	838 462 916 153 1089	1223	ital1282
1508	Swedish	heart	jæʈa	j æ ʈ a	55	'jæʈa	570 1087 717 997	1223	swed1254
1509	Breton_ST	heart	kaːlɔ̃n	k aː l ɔ̃ n	1016	'ka:lɔ̃n	838 1004 554 915 107	1223	bret1244
1510	Catalan	heart	kɔɾ	k ɔ ɾ	55	kɔɾ	838 916 66	1223	stan1289
1511	Danish	heart	jɛɐ̯d̥ʰə	j ɛ ɐ̯ d̥ʰ ə	55	'jɛɐ̯d̥ʰə	570 1121 985 118 1022	1223	dani1285
1512	Dutch_List	heart	hɑrt	h ɑ r t	55	hɑrt	405 952 153 120	1223	dutc1256
1513	English	heart	hɑːt	h ɑː t	55	hɑ:t	405 954 120	1223	stan1293
1514	French	heart	kœʀ	k œ ʀ	55	kœʀ	838 1059 767	1223	stan1290
1515	Greek_Mod	heart	karðʝa	k a r ð ʝ a	55	karˈðʝa	838 997 153 419 580 997	1223	mode1248
1516	Marathi	heart	ɦɽdaj	ɦ ɽ d a j	55	ɦɽ'daj	401 703 145 997 570	1223	mara1378
1517	Polish	heart	sɛrʦɛ	s ɛ r ts ɛ	55	ˈsɛrʦɛ	89 1121 153 15 1121	1223	poli1260
1518	Portuguese_ST	heart	kuɾɐsɐ̃w	k u ɾ ɐ s ɐ̃ w	55	kuɾɐˈsɐ̃w	838 868 66 986 89 987 462	1223	port1283
1519	Russian	heart	sʲerdtse	sʲ e r d t s e	55	'sʲerdtse	90 1089 153 145 120 89 1089	1223	russ1263
1520	Spanish	heart	koɾaθon	k o ɾ a θ o n	55	koɾa'θon	838 887 66 997 417 887 107	1223	stan1288
1521	Bihari	heart	hridəə	h r i d eː	55	hridəə	405 153 1076 145 1091	1223	mait1250
1522	Urdu	heart	d̪ɪl	d̪ ɪ l	709	d̪ɪl	371 1110 554	1223	urdu1245
1523	Oriya	heart	hrudɔyɔ	h r u d o y ɔ	55	hrud(ɔyɔ)	405 153 868 145 887 1047 916	1223	oriy1255
#
1524	Urdu	heavy	bʰɑ.ɾi	bʰ ɑ ɾ i	2686	ˈbʰɑ.ɾi	269 952 66 1076	1210	urdu1245
1525	Armenian_Mod	heavy	ʦɑnəɾ	ts ɑ n ə ɾ	599	ˈʦɑnəɾ	15 952 107 1022 66	1210	nucl1235
1526	Czech	heavy	cɛʃkiː	c ɛ ʃ k iː	1143	cɛʃkiː	606 1121 683 838 1068	1210	czec1258
1527	German	heavy	ʃveːɐ̯	ʃ v eː ɐ̯	238	ʃve:ɐ̯	683 451 1091 985	1210	stan1295
1528	Italian	heavy	pesante	p e s a n t e	782	pe'sante	291 1089 89 997 107 120 1089	1210	ital1282
1529	Swedish	heavy	svoːr	s v oː r	238	svo:r	89 451 880 153	1210	swed1254
1530	Breton_ST	heavy	pɔ̃nɛr	p ɔ̃ n ɛ r	1017	'pɔ̃nɛr, 'pũnɛr	291 915 107 1121 153	1210	bret1244
1531	Catalan	heavy	fəʃuk	f ə ʃ u k	3441	fə'ʃuk	452 1022 683 868 838	1210	stan1289
1532	Danish	heavy	d̥ʰɔŋ	d̥ʰ ɔ ŋ	1143	d̥ʰɔŋ	118 916 801	1210	dani1285
1533	Dutch_List	heavy	zwar	z w a r	238	zwar	80 462 997 153	1210	dutc1256
1534	English	heavy	hɛvɪ	h ɛ v ɪ	1348	'hɛvɪ	405 1121 451 1110	1210	stan1293
1535	French	heavy	luʀ	l u ʀ	2688	luʀ	554 868 767	1210	stan1290
1536	Greek_Mod	heavy	varis	v a r i s	2686	va'ris	451 997 153 1076 89	1210	mode1248
1537	Marathi	heavy	dzəɖ	d z ə ɖ	3442	dzəɖ	145 80 1022 721	1210	mara1378
1538	Polish	heavy	ʨɛ̃ʃki	tɕ ɛ̃ ʃ k i	1143	ˈʨɛ̃ʃki	200 1123 683 838 1076	1210	poli1260
1539	Portuguese_ST	heavy	pɨzaðu	p ɨ z a ð u	782	pɨˈzaðu	291 983 80 997 419 868	1210	port1283
1540	Russian	heavy	tʲaʒolɨj	tʲ a ʒ o l ɨ j	1143	tʲa'ʒolɨj	115 997 685 887 554 983 570	1210	russ1263
1541	Bihari	heavy	bʱari	b̤ a r i	2686	bhari	281 997 153 1076	1210	mait1250
1542	Oriya	heavy	bʱari	b̤ a r i	2686	bhari	281 997 153 1076	1210	oriy1255
1543	Spanish	heavy	pesaðo	p e s a ð o	782	pe'saðo	291 1089 89 997 419 887	1210	stan1288
1544	Italian	heavy	grɛve	ɡ r ɛ v e	2686	'grɛve	831 153 1121 451 1089	1210	ital1282
1545	Catalan	heavy	pəzan	p ə z a n	782	pə'zan	291 1022 80 997 107	1210	stan1289
1546	Swedish	heavy	stur	s t u r	238	stur	89 120 868 153	1210	swed1254
#
1547	Czech	here	zdɛ	z d ɛ	2695	zdɛ	80 145 1121	136	czec1258
1548	German	here	hiːɐ̯	h iː ɐ̯	239	hi:ɐ̯	405 1068 985	136	stan1295
1549	Swedish	here	hɛːr	h ɛː r	239	hɛːr	405 1117 153	136	swed1254
1550	Breton_ST	here	a.mɑ	a m ɑ	1018	ˈa.mɑ	997 241 952	136	bret1244
1551	Danish	here	hɛɐ̯	h ɛ ɐ̯	239	hεɐ̯, heɐ̯	405 1121 985	136	dani1285
1552	Dutch_List	here	hir	h i r	239	hir	405 1076 153	136	dutc1256
1553	English	here	hɪə	h ɪ ə	239	hɪə	405 1110 1022	136	stan1293
1554	Greek_Mod	here	e̞ðo̞	e̞ ð o̞	1495	e̞ˈðo̞	1106 419 878	136	mode1248
1555	Marathi	here	itʰe	i tʰ e	1837	'itʰe, 'jetʰe	1076 138 1089	136	mara1378
1556	Polish	here	tu	t u	2689	tu	120 868	136	poli1260
1557	Russian	here	zdʲesʲ	z dʲ e sʲ	2695	zdʲesʲ	80 129 1089 90	136	russ1263
1558	Oriya	here	eʈʰi	e ʈʰ i	1837	eṭhi	1089 725 1076	136	oriy1255
1559	Spanish	here	aka	a k a	3578	a'ka	997 838 997	136	stan1288
#
1560	Armenian_Mod	hit	χəpʰɛl	χ ə pʰ ɛ l	3440	χəˈpʰɛl	748 1022 264 1121 554	1433	nucl1235
1561	Czech	hit	ʊdɛr̝ɪt	ʊ d ɛ r ɪ t	1144	ʊdɛr̝ɪt	904 145 1121 153 1110 120	1433	czec1258
1562	German	hit	ʃlaːgŋ̩	ʃ l aː ɡ ŋ̍	2707	'ʃla:gŋ̩	683 554 1004 831 798	1433	stan1295
1563	Italian	hit	battere	b a tː e r e	2710	'battere	257 997 130 1089 153 1089	1433	ital1282
1564	Swedish	hit	sloː	s l oː	2707	slo:	89 554 880	1433	swed1254
1565	Breton_ST	hit	skɛĩ	s k ɛi	1019	'skɛĩ	89 838 1143	1433	bret1244
1566	Catalan	hit	kupəʒa	k u p ə ʒ a	892	kupə'ʒa	838 868 291 1022 685 997	1433	stan1289
1567	Danish	hit	ʁɑmə	ʁ ɑ m ə	3444	ˈʁɑmə	739 952 241 1022	1433	dani1285
1568	Dutch_List	hit	rakən	r a k ə n	240	rakə(n)	153 997 838 1022 107	1433	dutc1256
1569	English	hit	hɪt	h ɪ t	2518	hɪt	405 1110 120	1433	stan1293
1570	French	hit	fʀape	f ʀ a p e	3445	fʀape	452 767 997 291 1089	1433	stan1290
1571	Greek_Mod	hit	xtipo̞	x t i p o̞	1577	xtiˈpo̞	778 120 1076 291 878	1433	mode1248
1572	Russian	hit	bitʲ	b i tʲ	2705	bitʲ	257 1076 115	1433	russ1263
1573	Spanish	hit	ɡolpeaɾ	ɡ o l p e a ɾ	892	ɡolpe'aɾ	831 887 554 291 1089 997 66	1433	stan1288
1574	Bihari	hit	marəb	m a r ə b	712	marəb	241 997 153 1022 257	1433	mait1250
1575	Oriya	hit	piʈiba	p i ʈ i b a	2704	piṭiba	291 1076 717 1076 257 997	1433	oriy1255
1576	Oriya	hit	bɔɽe	b ɔ ɽ e	3459	bɔṛe-	257 916 703 1089	1433	oriy1255
1577	Urdu	hit	ʈəkɾɑnə	ʈ ə k ɾ ɑ n ə	2703	ʈəkɾɑnə	717 1022 838 66 952 107 1022	1433	urdu1245
1578	Danish	hit	d̥ʰʁafə	d̥ʰ ʁ a f ə	2708	ˈd̥ʰʁafə	118 739 997 452 1022	1433	dani1285
1579	Dutch_List	hit	stotən	s t o t ə n	2702	'stotə(n)	89 120 887 120 1022 107	1433	dutc1256
1580	German	hit	trɛfn̩	t r ɛ f n̩	2708	'trɛfn̩	120 153 1121 452 97	1433	stan1295
1581	Marathi	hit	maɾɳe	m a ɾ ɳ e	712	'maɾɳe	241 997 66 711 1089	1433	mara1378
1582	Italian	hit	kolpire	k o l p i r e	892	kol'pire	838 887 554 291 1076 153 1089	1433	ital1282
1583	Polish	hit	udɛ̃ʒaʨ	u d ɛ̃ ʒ a tɕ	1144	uˈdɛ̃ʒaʨ	868 145 1123 685 997 200	1433	poli1260
1584	Catalan	hit	batɾə	b a t ɾ ə	2710	'batɾə	257 997 120 66 1022	1433	stan1289
1585	Armenian_Mod	hit	hɑɾvɑʦɛl	h ɑ ɾ v ɑ ts ɛ l	3633	hɑɾvɑˈʦɛl	405 952 66 451 952 15 1121 554	1433	nucl1235
1586	Portuguese_ST	hit	bɐteɾ	b ɐ t e ɾ	3651	bɐˈteɾ	257 986 120 1089 66	1433	port1283
#
1587	Czech	hold	dr̩ʒɛt	d r̩ ʒ ɛ t	784	dr̩ʒɛt	145 154 685 1121 120	1448	czec1258
1588	German	hold	haltn̩	h a l t n̩	241	'haltn̩	405 997 554 120 97	1448	stan1295
1589	Italian	hold	tenere	t e n e r e	893	te'nere	120 1089 107 1089 153 1089	1448	ital1282
1590	Swedish	hold	hɔla	h ɔ l a	241	'hɔla	405 916 554 997	1448	swed1254
1591	Breton_ST	hold	dɛrxɛl	d ɛ r x ɛ l	1020	'dɛrxɛl	145 1121 153 778 1121 554	1448	bret1244
1592	Catalan	hold	təni	t ə n i	893	tə'ni	120 1022 107 1076	1448	stan1289
1593	Danish	hold	hʌlə	h ʌ l ə	241	ˈhʌlə	405 960 554 1022	1448	dani1285
1594	Dutch_List	hold	hɑudən	h au d ə n	241	'hɑudə(n)	405 1033 145 1022 107	1448	dutc1256
1595	English	hold	həʊld	h əu l d	241	həʊld	405 1036 554 145	1448	stan1293
1596	French	hold	təniʀ	t ə n i ʀ	893	təniʀ	120 1022 107 1076 767	1448	stan1290
1597	Greek_Mod	hold	krato̞	k r a t o̞	1497	kraˈto̞	838 153 997 120 878	1448	mode1248
1598	Polish	hold	ʧɨmaʨ	tʃ ɨ m a tɕ	1229	ˈtʃɨmaʨ	651 983 241 997 200	1448	poli1260
1599	Russian	hold	dʲerzatʲ	dʲ e r z a tʲ	784	dʲer'zatʲ	129 1089 153 80 997 115	1448	russ1263
1600	Spanish	hold	teneɾ	t e n e ɾ	893	te'neɾ	120 1089 107 1089 66	1448	stan1288
1601	Bihari	hold	dʱərəb	d̤ ə r ə b	784	dhərəb	119 1022 153 1022 257	1448	mait1250
1602	Oriya	hold	dʱɔr	d̤ ɔ r	784	dhɔr-	119 916 153	1448	oriy1255
1603	Urdu	hold	pəkəɽnə	p ə k ə ɽ n ə	1605	pəkəɽnə	291 1022 838 1022 703 107 1022	1448	urdu1245
1604	Marathi	hold	pəkədɳe	p ə k ə d ɳ e	1605	pəkəd'ɳe	291 1022 838 1022 145 711 1089	1448	mara1378
1605	Armenian_Mod	hold	pɑhɛl	p ɑ h ɛ l	3635	pɑˈhɛl	291 952 405 1121 554	1448	nucl1235
1606	Armenian_Mod	hold	bərnɛl	b ə r n ɛ l	601	bərˈnɛl	257 1022 153 107 1121 554	1448	nucl1235
1607	Portuguese_ST	hold	sɨɡuɾaɾ	s ɨ ɡ u ɾ a ɾ	2717	sɨɡuˈɾaɾ	89 983 831 868 66 997 66	1448	port1283
#
1608	Urdu	horn	siŋɡ	s i ŋ ɡ	2457	siŋɡ	89 1076 801 831	1393	urdu1245
1609	Bihari	horn	siŋgʱ	s i ŋ ɡ̤	2457	siŋgh	89 1076 801 835	1393	mait1250
1610	Oriya	horn	siŋhɔ	s i ŋ h ɔ	2457	siŋ(h)ɔ	89 1076 801 405 916	1393	oriy1255
1611	Danish	horn	hoɐ̯n	h o ɐ̯ n	2457	hoɐ̯n	405 887 985 107	1393	dani1285
1612	Czech	horn	rox	r o x	2458	rox	153 887 778	1393	czec1258
1613	French	horn	kɔʀn	k ɔ ʀ n	2457	kɔʀn	838 916 767 107	1393	stan1290
1614	Polish	horn	ruk	r u k	2458	ruk	153 868 838	1393	poli1260
1615	Russian	horn	rog	r o ɡ	2458	'rog	153 887 831	1393	russ1263
1616	Marathi	horn	ʃiŋga	ʃ i ŋ ɡ a	2457	'ʃiŋga	683 1076 801 831 997	1393	mara1378
1617	Spanish	horn	kweɾno	k w e ɾ n o	2457	'kweɾno	838 462 1089 66 107 887	1393	stan1288
1618	Dutch_List	horn	horn	h o r n	2457	horn	405 887 153 107	1393	dutc1256
1619	German	horn	hɔrn	h ɔ r n	2457	hɔrn	405 916 153 107	1393	stan1295
1620	Armenian_Mod	horn	jɛʁʤɪ̯uɾ	j ɛ ʁ dʒ i u ɾ	3355	jɛʁˈʤɪ̯uɾ	570 1121 739 655 1076 868 66	1393	nucl1235
1621	Italian	horn	kɔrno	k ɔ r n o	2457	'kɔrno	838 916 153 107 887	1393	ital1282
1622	Greek_Mod	horn	ce̞rato̞	c e̞ r a t o̞	2457	ˈce̞raˌto̞	606 1106 153 997 120 878	1393	mode1248
1623	Swedish	horn	huːɳ	h uː ɳ	2457	hu:ɳ	405 860 711	1393	swed1254
1624	Armenian_Mod	horn	poz	p o z	3640	poz	291 887 80	1393	nucl1235
#
1625	Urdu	how	kɛse	k ɛ s e	242	kɛse	838 1121 89 1089	1239	urdu1245
1626	Armenian_Mod	how	inʧʰpɛs	i n tʃʰ p ɛ s	602	inʧʰˈpɛs	1076 107 661 291 1121 89	1239	nucl1235
1627	Czech	how	jak	j a k	1230	jak	570 997 838	1239	czec1258
1628	German	how	viː	v iː	242	vi:	451 1068	1239	stan1295
1629	Italian	how	kome	k o m e	242	'kome	838 887 241 1089	1239	ital1282
1630	Swedish	how	hʉːrɵ	h ʉː r ɵ	242	'hʉ:rɵ	405 966 153 970	1239	swed1254
1631	Breton_ST	how	pẽnɔːs	p ẽ n ɔː s	242	pẽ'nɔ:s	291 1090 107 914 89	1239	bret1244
1632	Catalan	how	kɔm	k ɔ m	242	kɔm	838 916 241	1239	stan1289
1633	Danish	how	vɒleːðəs	v ɒ l eː ð ə s	242	vɒˈle:ðəs	451 900 554 1091 419 1022 89	1239	dani1285
1634	Dutch_List	how	hu	h u	242	hu	405 868	1239	dutc1256
1635	English	how	haʊ	h aʊ	242	haʊ	405 1035	1239	stan1293
1636	French	how	kɔmɑ̃	k ɔ m ɑ̃	242	kɔmɑ̃	838 916 241 951	1239	stan1290
1637	Greek_Mod	how	po̞s	p o̞ s	242	po̞s	291 878 89	1239	mode1248
1638	Marathi	how	kəsə	k ə s ə	242	'kəsə	838 1022 89 1022	1239	mara1378
1639	Polish	how	jak	j a k	1230	jak	570 997 838	1239	poli1260
1640	Portuguese_ST	how	komu	k o m u	242	'komu	838 887 241 868	1239	port1283
1641	Russian	how	kak	k a k	242	kak	838 997 838	1239	russ1263
1642	Spanish	how	komo	k o m o	242	'komo	838 887 241 887	1239	stan1288
1643	Bihari	how	kena	k e n a	242	kena	838 1089 107 997	1239	mait1250
1644	Oriya	how	kemiti	k e m i t i	242	kemiti	838 1089 241 1076 120 1076	1239	oriy1255
#
1645	Armenian_Mod	hunt	voɾsɑl	v o ɾ s ɑ l	603	voɾˈsɑl	451 887 66 89 952 554	1435	nucl1235
1646	Czech	hunt	lovɪt	l o v ɪ t	1145	lovɪt	554 887 451 1110 120	1435	czec1258
1647	German	hunt	jaːgn̩	j aː ɡ n̩	243	'ja:gn̩	570 1004 831 97	1435	stan1295
1648	Italian	hunt	katʧare	k a t tʃ a r e	894	kat'tʃare	838 997 120 651 997 153 1089	1435	ital1282
1649	Swedish	hunt	jɑːɡa	j ɑː ɡ a	243	ˈjɑːɡa	570 954 831 997	1435	swed1254
1650	Portuguese_ST	hunt	kɐsaɾ	k ɐ s a ɾ	894	kɐˈsaɾ	838 986 89 997 66	1435	port1283
1651	Breton_ST	hunt	ʃaseal	ʃ a s e a l	894	ʃa'seal	683 997 89 1089 997 554	1435	bret1244
1652	Catalan	hunt	kəsa	k ə s a	894	kə'sa	838 1022 89 997	1435	stan1289
1653	Danish	hunt	jɛːjə	j ɛː j ə	243	'jɛ:jə	570 1117 570 1022	1435	dani1285
1654	Dutch_List	hunt	jaɣən	j a ɣ ə n	243	'jaɣə(n)	570 997 780 1022 107	1435	dutc1256
1655	English	hunt	hʊnt	h ʊ n t	1349	hʊnt	405 904 107 120	1435	stan1293
1656	French	hunt	ʃase	ʃ a s e	894	ʃase	683 997 89 1089	1435	stan1290
1657	Greek_Mod	hunt	ciniɣo̞	c i n i ɣ o̞	1498	ˌciniˈɣo̞	606 1076 107 1076 780 878	1435	mode1248
1658	Marathi	hunt	ʃikaɾ#kaɾɳe	ʃ i k a ɾ _ k a ɾ ɳ e	60	'ʃikaɾ 'kaɾɳe	683 1076 838 997 66 1190 838 997 66 711 1089	1435	mara1378
1659	Polish	hunt	pɔlɔvaʨ	p ɔ l ɔ v a tɕ	1145	pɔˈlɔvaʨ	291 916 554 916 451 997 200	1435	poli1260
1660	Russian	hunt	oxotitʲsʲa	o x o t i tʲ sʲ a	2062	o'xotitʲsʲa	887 778 887 120 1076 115 90 997	1435	russ1263
1661	Spanish	hunt	kaθaɾ	k a θ a ɾ	894	ka'θaɾ	838 997 417 997 66	1435	stan1288
1662	Bihari	hunt	sikar#kʰeləb	s i k a r _ kʰ e l ə b	60	sikar kheləb	89 1076 838 997 153 1190 820 1089 554 1022 257	1435	mait1250
1663	Bihari	hunt	kʰiharə	kʰ i h a r ə	3455	khiharə	820 1076 405 997 153 1022	1435	mait1250
1664	Oriya	hunt	sikarɔ#kɔriba	s i k a r ɔ _ k ɔ r i b a	60	sikarɔ (kɔriba)	89 1076 838 997 153 916 1190 838 916 153 1076 257 997	1435	oriy1255
1665	Oriya	hunt	goɖeiba	ɡ o ɖ ei b a	3463	goḍeiba	831 887 721 1107 257 997	1435	oriy1255
1666	Urdu	hunt	ʃɪkɑɾ#kəɾnə	ʃ ɪ k ɑ ɾ _ k ə ɾ n ə	60	ʃɪkɑɾ kəɾnə	683 1110 838 952 66 1190 838 1022 66 107 1022	1435	urdu1245
#
1667	Urdu	husband	ʃɔhəɾ	ʃ ɔ h ə ɾ	3424	ʃɔhəɾ	683 916 405 1022 66	1200	urdu1245
1668	Armenian_Mod	husband	ɑmusin	ɑ m u s i n	604	ɑmuˈsin	952 241 868 89 1076 107	1200	nucl1235
1669	Czech	husband	manʒɛl	m a n ʒ ɛ l	244	manʒɛl	241 997 107 685 1121 554	1200	czec1258
1670	Italian	husband	marito	m a r i t o	713	ma'rito	241 997 153 1076 120 887	1200	ital1282
1671	Danish	husband	man	m a n	244	man	241 997 107	1200	dani1285
1672	Dutch_List	husband	ɛχtχənot	ɛ χ t χ ə n o t	2732	'ɛχtχənot	1121 748 120 748 1022 107 887 120	1200	dutc1256
1673	French	husband	maʀi	m a ʀ i	713	maʀi	241 997 767 1076	1200	stan1290
1674	Greek_Mod	husband	andras	a n d r a s	1499	ˈa(n)dras	997 107 145 153 997 89	1200	mode1248
1675	Marathi	husband	nəwɾa	n ə w ɾ a	3448	nəw'ɾa	107 1022 462 66 997	1200	mara1378
1676	Polish	husband	mɔ̃ʒ	m ɔ̃ ʒ	244	mɔ̃ʒ	241 915 685	1200	poli1260
1677	Portuguese_ST	husband	mɐɾiðu	m ɐ ɾ i ð u	713	mɐˈɾiðu	241 986 66 1076 419 868	1200	port1283
1678	Russian	husband	muʒ	m u ʒ	244	muʒ	241 868 685	1200	russ1263
1679	Spanish	husband	maɾiðo	m a ɾ i ð o	713	ma'ɾiðo	241 997 66 1076 419 887	1200	stan1288
1680	Breton_ST	husband	gwaːs	ɡ w aː s	1093	gwa:s	831 462 1004 89	1200	bret1244
1681	Catalan	husband	məɾit	m ə ɾ i t	713	məˈɾit	241 1022 66 1076 120	1200	stan1289
1682	Oriya	husband	swami	s w a m i	785	swami	89 462 997 241 1076	1200	oriy1255
1683	Oriya	husband	bɔrɔ	b ɔ r ɔ	2737	bɔrɔ	257 916 153 916	1200	oriy1255
1684	Oriya	husband	pɔti	p ɔ t i	2724	pɔti	291 916 120 1076	1200	oriy1255
1685	German	husband	gatə	ɡ a t ə	3554	'gatə	831 997 120 1022	1200	stan1295
1686	Spanish	husband	esposo	e s p o s o	2727	es'poso	1089 89 291 887 89 887	1200	stan1288
1687	Italian	husband	spozo	s p o z o	2727	'spozo	89 291 887 80 887	1200	ital1282
1688	Polish	husband	mawʒɔnɛk	m a w ʒ ɔ n ɛ k	3563	mawˈʒɔnɛk	241 997 462 685 916 107 1121 838	1200	poli1260
1689	Portuguese_ST	husband	ɨʃpozu	ɨ ʃ p o z u	2727	ɨʃˈpozu	983 683 291 887 80 868	1200	port1283
1690	Catalan	husband	ɔmə	ɔ m ə	2729	ˈɔmə	916 241 1022	1200	stan1289
1691	Catalan	husband	əspɔs	ə s p ɔ s	2727	əs'pɔs	1022 89 291 916 89	1200	stan1289
1692	Swedish	husband	man	m a n	244	man	241 997 107	1200	swed1254
#
1714	Armenian_Mod	ice	sɑruɪ̯ʦʰ	s ɑ r ui tsʰ	605	sɑˈruɪ̯ʦʰ	89 952 153 936 13	617	nucl1235
1715	Czech	ice	lɛt	l ɛ t	1146	lɛt	554 1121 120	617	czec1258
1716	German	ice	ais	ai s	245	a‿is	1037 89	617	stan1295
1717	Italian	ice	gjatʧo	ɡ j a t tʃ o	895	'gjattʃo	831 570 997 120 651 887	617	ital1282
1718	Swedish	ice	iːs	iː s	245	i:s	1068 89	617	swed1254
1719	Breton_ST	ice	skɔrn	s k ɔ r n	1021	skɔrn	89 838 916 153 107	617	bret1244
1720	Catalan	ice	ʒɛl	ʒ ɛ l	895	ʒɛl	685 1121 554	617	stan1289
1721	Danish	ice	is	i s	245	is	1076 89	617	dani1285
1722	Dutch_List	ice	ɛis	ɛi s	245	ɛis	1143 89	617	dutc1256
1723	English	ice	aɪs	aɪ s	245	aɪs	1039 89	617	stan1293
1724	French	ice	glas	ɡ l a s	895	glas	831 554 997 89	617	stan1290
1725	Greek_Mod	ice	paɣo̞s	p a ɣ o̞ s	1500	ˈpaɣo̞s	291 997 780 878 89	617	mode1248
1726	Marathi	ice	bəɾpʰə	b ə ɾ pʰ ə	786	'bəɾpʰə	257 1022 66 264 1022	617	mara1378
1727	Polish	ice	lut	l u t	1146	lut	554 868 120	617	poli1260
1728	Portuguese_ST	ice	ʒelu	ʒ e l u	895	ˈʒelu	685 1089 554 868	617	port1283
1729	Russian	ice	lʲod	lʲ o d	1146	lʲod	546 887 145	617	russ1263
1730	Spanish	ice	jelo	j e l o	895	'jelo	570 1089 554 887	617	stan1288
1731	Oriya	ice	bɔrɔpʰɔ	b ɔ r ɔ pʰ ɔ	786	bɔrɔphɔ	257 916 153 916 264 916	617	oriy1255
1732	Urdu	ice	bəɾf	b ə ɾ f	786	bəɾf	257 1022 66 452	617	urdu1245
#
1733	Czech	if	jɛstlɪ	j ɛ s t l ɪ	1285	jɛstlɪ	570 1121 89 120 554 1110	1459	czec1258
1734	German	if	vɛn	v ɛ n	2750	vɛn	451 1121 107	1459	stan1295
1735	Italian	if	se	s e	896	se	89 1089	1459	ital1282
1736	Swedish	if	ɔm	ɔ m	2751	ɔm	916 241	1459	swed1254
1737	Dutch_List	if	ɪndin	ɪ n d i n	246	ɪn'din	1110 107 145 1076 107	1459	dutc1256
1738	English	if	ɪf	ɪ f	2746	ɪf	1110 452	1459	stan1293
1739	French	if	si	s i	896	si	89 1076	1459	stan1290
1740	Greek_Mod	if	an	a n	1501	an, ˈama	997 107	1459	mode1248
1741	Marathi	if	dzəɾ	d z ə ɾ	2744	dzəɾ	145 80 1022 66	1459	mara1378
1742	Polish	if	jɛʒɛʎɨ	j ɛ ʒ ɛ ʎ ɨ	1285	jɛˈʒɛʎɨ	570 1121 685 1121 588 983	1459	poli1260
1743	Portuguese_ST	if	sɨ	s ɨ	896	sɨ	89 983	1459	port1283
1744	Russian	if	jesli	j e s l i	1285	'jesli	570 1089 89 554 1076	1459	russ1263
1745	Spanish	if	si	s i	896	si	89 1076	1459	stan1288
1746	Catalan	if	si	s i	896	si	89 1076	1459	stan1289
1747	Danish	if	ves	v e s	1316	ves	451 1089 89	1459	dani1285
1748	Breton_ST	if	ma	m a	1022	ma, mar	241 997	1459	bret1244
1749	Oriya	if	jɔdi	j ɔ d i	2744	jɔdi	570 916 145 1076	1459	oriy1255
1750	Urdu	if	ʔəɡəɾ	ʔ ə ɡ ə ɾ	715	ʔəɡəɾ	409 1022 831 1022 66	1459	urdu1245
1751	Greek_Mod	if	i	i	3570	i	1076	1459	mode1248
1752	Swedish	if	ifal	i f a l	2752	i'fal	1076 452 997 554	1459	swed1254
1753	Swedish	if	soː	s oː	3576	so:	89 880	1459	swed1254
#
1754	Armenian_Mod	in	mɛʧʰ	m ɛ tʃʰ	2755	mɛʧʰ	241 1121 661	1460	nucl1235
1755	Czech	in	v	v	2754	v	451	1460	czec1258
1756	German	in	ɪn	ɪ n	2754	ɪn	1110 107	1460	stan1295
1757	Italian	in	in	i n	2754	in	1076 107	1460	ital1282
1758	Swedish	in	iː	iː	2754	iː, ɪ	1068	1460	swed1254
1759	Breton_ST	in	e	e	2754	e, ẽ:	1089	1460	bret1244
1760	Danish	in	i	i	2754	i	1076	1460	dani1285
1761	Dutch_List	in	ɪn	ɪ n	2754	ɪn	1110 107	1460	dutc1256
1762	English	in	ɪn	ɪ n	2754	ɪn	1110 107	1460	stan1293
1763	Greek_Mod	in	se̞	s e̞	2757	se̞, is	89 1106	1460	mode1248
