ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA	CONCEPTICON_ID	GLOTTOLOG
2955	Tsou	heavy	ecbʉ́hʉ	e c b ʉ h ʉ	2193	1089 606 257 968 405 968	1210	tsou1248
2956	Nias	heavy	abua	a b u a	388	997 257 868 997	1210	nias1242
2957	Central_Amis	heavy	karteŋ	k a r t e ŋ	2455	838 997 153 120 1089 801	1210	amis1246
2958	Central_Amis	heavy	karteŋ	k a r t e ŋ	2456	838 997 153 120 1089 801	1210	amis1246
2959	Chamorro	heavy	makːat	m a kː a t	388	241 997 832 997 120	1210	cham1312
2960	Banoni	heavy	papataŋa	p a p a t a ŋ a	767	291 997 291 997 120 997 801 997	1210	bann1247
2961	Singhi	heavy	baːt	b aː t	388	257 1004 120	1210	baub1235
2962	Banggi	heavy	mogat	m o ɡ a t	388	241 887 831 997 120	1210	bong1289
#
1230	Maloh	house	sau	s a u	246	89 997 868	1252	emba1238
1231	Thao	house	taun	t a u n	310	120 997 868 107	1252	thao1240
1232	Palauan	house	blai	b l a i	802	257 554 997 1076	1252	pala1344
1233	Tunjung	house	dapeq	d a p e q	1424	145 997 291 1089 757	1252	tunj1244
1234	Bare'e	house	banua	b a n u a	74	257 997 107 868 997	1252	pamo1252
1235	Iban	house	rumah	r u m a h	377	153 868 241 997 405	1252	iban1264
1236	Berawan_Long_Terawan	house	lamin	l a m i n	440	554 997 241 1076 107	1252	west2564
1237	Moken	house	ʔomaːk	ʔ o m aː k	377	409 887 241 1004 838	1252	moke1242
1238	Hanunoo	house	balaj	b a l a j	802	257 997 554 997 570	1252	hanu1241
1239	Wuna	house	lambu	l a m b u	435	554 997 241 257 868	1252	muna1247
1240	Tetum	house	uma	u m a	377	868 241 997	1252	tetu1246
1241	Mailu	house	uru	u r u	1973	868 153 868	1252	mail1248
1242	Tsou	house	emoo	e m o o	377	1089 241 887 887	1252	tsou1248
1243	Nias	house	omo	o m o	377	887 241 887	1252	nias1242
1244	Central_Amis	house	lumaq	l u m a q	377	554 868 241 997 757	1252	amis1246
1245	Central_Amis	house	lumaʕ	l u m a ʕ	377	554 868 241 997 641	1252	amis1246
1246	Banoni	house	numa	n u m a	377	107 868 241 997	1252	bann1247
1247	Banggi	house	baːli	b aː l i	802	257 1004 554 1076	1252	bong1289
#
4056	Maloh	how?	aisi#loʔa	a i s i _ l o ʔ a	1052	997 1076 89 1076 1190 554 887 409 997	1239	emba1238
4057	Merina_Malagasy	how?	ahoana	a h o a n a	1157	997 405 887 997 107 997	1239	plat1254
4058	Thao	how?	apiakuzan	a p i a k u z a n	240	997 291 1076 997 838 868 80 997 107	1239	thao1240
4059	Palauan	how?	uaŋeraŋ	u a ŋ e r a ŋ	1390	868 997 801 1089 153 997 801	1239	pala1344
4060	Tunjung	how?	ŋamenʲa	ŋ a m e nʲ a	1473	801 997 241 1089 101 997	1239	tunj1244
4061	Bare'e	how?	makuja	m a k u j a	240	241 997 838 868 570 997	1239	pamo1252
4062	Iban	how?	kati	k a t i	1625	838 997 120 1076	1239	iban1264
4063	Berawan_Long_Terawan	how?	coʔ#kədin	c o ʔ _ k ə d i n	1695	606 887 409 1190 838 1022 145 1076 107	1239	west2564
4064	Moken	how?	cipʰan	c i pʰ a n	1794	606 1076 264 997 107	1239	moke1242
4065	Hanunoo	how?	abitaj	a b i t a j	1856	997 257 1076 120 997 570	1239	hanu1241
4066	Hanunoo	how?	abitaj	a b i t a j	1857	997 257 1076 120 997 570	1239	hanu1241
4067	Tetum	how?	na#nuːsa	n a _ n uː s a	1925	107 997 1190 107 860 89 997	1239	tetu1246
4068	Mailu	how?	abo#ua	a b o _ u a	2089	997 257 887 1190 868 997	1239	mail1248
4069	Tsou	how?	hia	h i a	2223	405 1076 997	1239	tsou1248
4070	Nias	how?	he#wisa	h e _ w i s a	2329	405 1089 1190 462 1076 89 997	1239	nias1242
4071	Central_Amis	how?	samaqanen	s a m a q a n e n	2511	89 997 241 997 757 997 107 1089 107	1239	amis1246
4072	Central_Amis	how?	samaʔanen	s a m a ʔ a n e n	2512	89 997 241 997 409 997 107 1089 107	1239	amis1246
4073	Chamorro	how?	#taimanu	_ t a i m a n u	2583	1190 120 997 1076 241 997 107 868	1239	cham1312
4074	Banoni	how?	vaia#vasi	v a i a _ v a s i	2740	451 997 1076 997 1190 451 997 89 1076	1239	bann1247
4075	Singhi	how?	onimun	o n i m u n	2843	887 107 1076 241 868 107	1239	baub1235
4076	Banggi	how?	fuŋgama	f u ŋ ɡ a m a	2893	452 868 801 831 997 241 997	1239	bong1289
#
1148	Maloh	husband	baka	b a k a	1014	257 997 838 997	1200	emba1238
1149	Maloh	husband	laki	l a k i	529	554 997 838 1076	1200	emba1238
1150	Merina_Malagasy	husband	vadj	v a d j	1078	451 997 145 570	1200	plat1254
1151	Thao	husband	ajuzi	a j u z i	1183	997 570 868 80 1076	1200	thao1240
1152	Palauan	husband	bucʰ	b u cʰ	1291	257 868 604	1200	pala1344
1153	Tunjung	husband	wanaʔ	w a n a ʔ	760	462 997 107 997 409	1200	tunj1244
1154	Bare'e	husband	laŋkai	l a ŋ k a i	665	554 997 801 838 997 1076	1200	pamo1252
1155	Iban	husband	laki	l a k i	529	554 997 838 1076	1200	iban1264
1156	Berawan_Long_Terawan	husband	binəh	b i n ə h	760	257 1076 107 1022 405	1200	west2564
1157	Moken	husband	kanaj	k a n a j	1732	838 997 107 997 570	1200	moke1242
1158	Hanunoo	husband	asawa	a s a w a	277	997 89 997 462 997	1200	hanu1241
1159	Wuna	husband	mogʰane	m o ɡʰ a n e	139	241 887 836 997 107 1089	1200	muna1247
1160	Tetum	husband	laʔen	l a ʔ e n	-427	554 997 409 1089 107	1200	tetu1246
1161	Mailu	husband	eme	e m e	1970	1089 241 1089	1200	mail1248
1162	Tsou	husband	vcoŋʉ	v c o ŋ ʉ	2129	451 606 887 801 968	1200	tsou1248
1163	Nias	husband	foʔomo	f o ʔ o m o	2253	452 887 409 887 241 887	1200	nias1242
1164	Nias	husband	doŋa	d o ŋ a	2254	145 887 801 997	1200	nias1242
1165	Central_Amis	husband	faʔinaj	f a ʔ i n a j	2372	452 997 409 1076 107 997 570	1200	amis1246
1166	Chamorro	husband	asagua	a s a ɡ u a	2530	997 89 997 831 868 997	1200	cham1312
1167	Banoni	husband	tamata	t a m a t a	235	120 997 241 997 120 997	1200	bann1247
1168	Singhi	husband	bonun	b o n u n	-760	257 887 107 868 107	1200	baub1235
1169	Banggi	husband	saːna	s aː n a	-277	89 1004 107 997	1200	bong1289
#
4040	Maloh	if	atiʔ	a t i ʔ	1051	997 120 1076 409	1459	emba1238
4041	Merina_Malagasy	if	raha	r a h a	1156	153 997 405 997	1459	plat1254
4042	Thao	if	ja	j a	1250	570 997	1459	thao1240
4043	Palauan	if	a	a	1388	997	1459	pala1344
4044	Palauan	if	a#kmu	a _ k m u	1389	997 1190 838 241 868	1459	pala1344
4045	Bare'e	if	ane	a n e	275	997 107 1089	1459	pamo1252
4046	Iban	if	entiʔ	e n t i ʔ	1624	1089 107 120 1076 409	1459	iban1264
4047	Berawan_Long_Terawan	if	mun	m u n	45	241 868 107	1459	west2564
4048	Moken	if	saʔ	s a ʔ	1793	89 997 409	1459	moke1242
4049	Hanunoo	if	nu	n u	576	107 868	1459	hanu1241
4050	Mailu	if	de	d e	2088	145 1089	1459	mail1248
4051	Tsou	if	hoci	h o c i	2222	405 887 606 1076	1459	tsou1248
4052	Nias	if	na	n a	-576	107 997	1459	nias1242
4053	Central_Amis	if	anu	a n u	576	997 107 868	1459	amis1246
4054	Central_Amis	if	ano	a n o	576	997 107 887	1459	amis1246
4055	Singhi	if	komu	k o m u	404	838 887 241 868	1459	baub1235
#
3621	Maloh	in, inside	ilalam	i l a l a m	83	1076 554 997 554 997 241	1460	emba1238
3622	Merina_Malagasy	in, inside	anatj	a n a t j	1143	997 107 997 120 570	1460	plat1254
3623	Thao	in, inside	i	i	152	1076	1460	thao1240
3624	Palauan	in, inside	cʰelsél	cʰ e l s e l	1376	604 1089 554 89 1089 554	1460	pala1344
3625	Tunjung	in, inside	deʔ#lam	d e ʔ _ l a m	83	145 1089 409 1190 554 997 241	1460	tunj1244
3626	Bare'e	in, inside	ri#ra	r i _ r a	83	153 1076 1190 153 997	1460	pamo1252
3627	Iban	in, inside	alam	a l a m	83	997 554 997 241	1460	iban1264
3628	Iban	in, inside	dalam	d a l a m	83	145 997 554 997 241	1460	iban1264
3629	Berawan_Long_Terawan	in, inside	lum	l u m	83	554 868 241	1460	west2564
3630	Moken	in, inside	dalam	d a l a m	83	145 997 554 997 241	1460	moke1242
3631	Hanunoo	in, inside	sa#basad	s a _ b a s a d	1850	89 997 1190 257 997 89 997 145	1460	hanu1241
3632	Tetum	in, inside	iha#laran	i h a _ l a r a n	83	1076 405 997 1190 554 997 153 997 107	1460	tetu1246
3633	Mailu	in, inside	ausu	a u s u	579	997 868 89 868	1460	mail1248
3634	Tsou	in, inside	aeumona	a e u m o n a	302	997 1089 868 241 887 107 997	1460	tsou1248
3635	Nias	in, inside	ba	b a	2319	257 997	1460	nias1242
3636	Central_Amis	in, inside	lalumaq	l a l u m a q	505	554 997 554 868 241 997 757	1460	amis1246
3637	Central_Amis	in, inside	i	i	152	1076	1460	amis1246
3638	Chamorro	in, inside	halom	h a l o m	83	405 997 554 887 241	1460	cham1312
3639	Banoni	in, inside	mo	m o	2733	241 887	1460	bann1247
3640	Banoni	in, inside	mokorena	m o k o r e n a	2734	241 887 838 887 153 1089 107 997	1460	bann1247
3641	Singhi	in, inside	daːŋ	d aː ŋ	-836	145 1004 801	1460	baub1235
3642	Banggi	in, inside	kisoid	k i s o i d	2884	838 1076 89 887 1076 145	1460	bong1289
#
299	Maloh	intestines	parut	p a r u t	723	291 997 153 868 120	1991	emba1238
300	Merina_Malagasy	intestines	tsinaj	t s i n a j	524	120 89 1076 107 997 570	1991	plat1254
301	Thao	intestines	rumrum	r u m r u m	1168	153 868 241 153 868 241	1991	thao1240
302	Palauan	intestines	delacʰ	d e l a cʰ	-524	145 1089 554 997 604	1991	pala1344
303	Tunjung	intestines	usiʔ#ŋaiʔ	u s i ʔ _ ŋ a i ʔ	-524	868 89 1076 409 1190 801 997 1076 409	1991	tunj1244
304	Bare'e	intestines	wajaː#ntaʔi	w a j aː _ n t a ʔ i	1487	462 997 570 1004 1190 107 120 997 409 1076	1991	pamo1252
305	Iban	intestines	perut	p e r u t	723	291 1089 153 868 120	1991	iban1264
306	Berawan_Long_Terawan	intestines	tənaiʔ	t ə n a i ʔ	524	120 1022 107 997 1076 409	1991	west2564
307	Hanunoo	intestines	bitukaʔ	b i t u k a ʔ	605	257 1076 120 868 838 997 409	1991	hanu1241
308	Hanunoo	intestines	punaʔ	p u n a ʔ	605	291 868 107 997 409	1991	hanu1241
309	Wuna	intestines	ihi#no#tagʰi	i h i _ n o _ t a ɡʰ i	1861	1076 405 1076 1190 107 887 1190 120 997 836 1076	1991	muna1247
310	Tetum	intestines	te#oan	t e _ o a n	1884	120 1089 1190 887 997 107	1991	tetu1246
311	Mailu	intestines	sinae	s i n a e	524	89 1076 107 997 1089	1991	mail1248
312	Tsou	intestines	soeu	s o e u	2104	89 887 1089 868	1991	tsou1248
313	Nias	intestines	betuʔa	b e t u ʔ a	605	257 1089 120 868 409 997	1991	nias1242
314	Nias	intestines	riʔi	r i ʔ i	605	153 1076 409 1076	1991	nias1242
315	Central_Amis	intestines	tinaiq	t i n a i q	524	120 1076 107 997 1076 757	1991	amis1246
316	Central_Amis	intestines	tinaiʕ	t i n a i ʕ	524	120 1076 107 997 1076 641	1991	amis1246
317	Banoni	intestines	kore	k o r e	333	838 887 153 1089	1991	bann1247
#
2600	Maloh	lake	dano	d a n o	654	145 997 107 887	624	emba1238
2601	Thao	lake	wazakan	w a z a k a n	1220	462 997 80 997 838 997 107	624	thao1240
2602	Palauan	lake	omecʰuacʰel	o m e cʰ u a cʰ e l	1340	887 241 1089 604 868 997 604 1089 554	624	pala1344
2603	Tunjung	lake	kənohan	k ə n o h a n	1449	838 1022 107 887 405 997 107	624	tunj1244
2604	Bare'e	lake	rano	r a n o	654	153 997 107 887	624	pamo1252
2605	Iban	lake	lepuŋ	l e p u ŋ	1594	554 1089 291 868 801	624	iban1264
2606	Iban	lake	peguŋ	p e ɡ u ŋ	1595	291 1089 831 868 801	624	iban1264
2607	Berawan_Long_Terawan	lake	biwaŋ	b i w a ŋ	-100	257 1076 462 997 801	624	west2564
2608	Hanunoo	lake	danaw	d a n a w	654	145 997 107 997 462	624	hanu1241
2609	Tetum	lake	we#lihun	w e _ l i h u n	1911	462 1089 1190 554 1076 405 868 107	624	tetu1246
2610	Mailu	lake	laʔi	l a ʔ i	2031	554 997 409 1076	624	mail1248
2611	Tsou	lake	topuku	t o p u k u	2180	120 887 291 868 838 868	624	tsou1248
2612	Central_Amis	lake	fanaw	f a n a w	2440	452 997 107 997 462	624	amis1246
2613	Chamorro	lake	hagoe	h a ɡ o e	2556	405 997 831 887 1089	624	cham1312
2614	Banoni	lake	gosoro	ɡ o s o r o	2689	831 887 89 887 153 887	624	bann1247
2615	Banoni	lake	mato	m a t o	2690	241 997 120 887	624	bann1247
2616	Singhi	lake	danu	d a n u	654	145 997 107 868	624	baub1235
#
2354	Maloh	leaf	daun	d a u n	266	145 997 868 107	628	emba1238
2355	Merina_Malagasy	leaf	ravina	r a v i n a	1113	153 997 451 1076 107 997	628	plat1254
2356	Thao	leaf	filhaq	f i l h a q	495	452 1076 554 405 997 757	628	thao1240
2357	Palauan	leaf	lːel	lː e l	1331	545 1089 554	628	pala1344
2358	Tunjung	leaf	roun	r o u n	266	153 887 868 107	628	tunj1244
2359	Bare'e	leaf	ira	i r a	1525	1076 153 997	628	pamo1252
2360	Iban	leaf	daun	d a u n	266	145 997 868 107	628	iban1264
2361	Berawan_Long_Terawan	leaf	dion	d i o n	266	145 1076 887 107	628	west2564
2362	Moken	leaf	daʔon	d a ʔ o n	266	145 997 409 887 107	628	moke1242
2363	Hanunoo	leaf	labuŋ	l a b u ŋ	1824	554 997 257 868 801	628	hanu1241
2364	Tetum	leaf	tahan	t a h a n	91	120 997 405 997 107	628	tetu1246
2365	Mailu	leaf	bega	b e ɡ a	2019	257 1089 831 997	628	mail1248
2366	Tsou	leaf	hʉŋʉ	h ʉ ŋ ʉ	484	405 968 801 968	628	tsou1248
2367	Nias	leaf	bulu	b u l u	110	257 868 554 868	628	nias1242
2368	Central_Amis	leaf	papah	p a p a h	2429	291 997 291 997 405	628	amis1246
2369	Chamorro	leaf	hagon	h a ɡ o n	2553	405 997 831 887 107	628	cham1312
2370	Banoni	leaf	nana	n a n a	2677	107 997 107 997	628	bann1247
2371	Singhi	leaf	dawun	d a w u n	266	145 997 462 868 107	628	baub1235
2372	Banggi	leaf	doudn	d o u d n	266	145 887 868 145 107	628	bong1289
#
21	Maloh	left	kajoko	k a j o k o	1000	838 997 570 887 838 887	244	emba1238
22	Merina_Malagasy	left	havia	h a v i a	-483	405 997 451 1076 997	244	plat1254
23	Palauan	left	katur	k a t u r	1253	838 997 120 868 153	244	pala1344
24	Tunjung	left	ulaj	u l a j	645	868 554 997 570	244	tunj1244
25	Bare'e	left	kaiː	k a iː	483	838 997 1068	244	pamo1252
26	Iban	left	kibaʔ	k i b a ʔ	560	838 1076 257 997 409	244	iban1264
27	Berawan_Long_Terawan	left	pəmaiŋ	p ə m a i ŋ	645	291 1022 241 997 1076 801	244	west2564
28	Moken	left	ʔeloj	ʔ e l o j	1702	409 1089 554 887 570	244	moke1242
29	Hanunoo	left	wala	w a l a	159	462 997 554 997	244	hanu1241
30	Wuna	left	kema	k e m a	98	838 1089 241 997	244	muna1247
31	Tetum	left	karuk	k a r u k	1881	838 997 153 868 838	244	tetu1246
32	Mailu	left	ebe	e b e	1934	1089 257 1089	244	mail1248
33	Tsou	left	vrina	v r i n a	483	451 153 1076 107 997	244	tsou1248
34	Nias	left	kabera	k a b e r a	2227	838 997 257 1089 153 997	244	nias1242
35	Central_Amis	left	kawili	k a w i l i	483	838 997 462 1076 554 1076	244	amis1246
36	Chamorro	left	akague	a k a ɡ u e	2516	997 838 997 831 868 1089	244	cham1312
37	Banoni	left	tororona	t o r o r o n a	2601	120 887 153 887 153 887 107 997	244	bann1247
38	Singhi	left	bait	b a i t	2743	257 997 1076 120	244	baub1235
39	Banggi	left	kuikiwaŋ	k u i k i w a ŋ	-159	838 868 1076 838 1076 462 997 801	244	bong1289
#
58	Merina_Malagasy	leg/foot	ranjo	r a n j o	-97	153 997 107 570 887	2098	plat1254
59	Merina_Malagasy	leg/foot	toŋotra	t o ŋ o t r a	1053	120 887 801 887 120 153 997	2098	plat1254
60	Thao	leg/foot	kuskus	k u s k u s	1161	838 868 89 838 868 89	2098	thao1240
61	Palauan	leg/foot	oacʰ	o a cʰ	-290	887 997 604	2098	pala1344
62	Tunjung	leg/foot	uneŋ	u n e ŋ	1401	868 107 1089 801	2098	tunj1244
63	Bare'e	leg/foot	witi	w i t i	28	462 1076 120 1076	2098	pamo1252
64	Iban	leg/foot	kaki	k a k i	290	838 997 838 1076	2098	iban1264
65	Iban	leg/foot	pah	p a h	1557	291 997 405	2098	iban1264
66	Berawan_Long_Terawan	leg/foot	gimaʔ	ɡ i m a ʔ	366	831 1076 241 997 409	2098	west2564
67	Moken	leg/foot	pakaʔ	p a k a ʔ	199	291 997 838 997 409	2098	moke1242
68	Moken	leg/foot	kakaj	k a k a j	290	838 997 838 997 570	2098	moke1242
69	Hanunoo	leg/foot	raparapa	r a p a r a p a	1797	153 997 291 997 153 997 291 997	2098	hanu1241
70	Wuna	leg/foot	gʰagʰe	ɡʰ a ɡʰ e	290	836 997 836 1089	2098	muna1247
71	Tetum	leg/foot	ain	a i n	290	997 1076 107	2098	tetu1246
72	Mailu	leg/foot	au	a u	1936	997 868	2098	mail1248
73	Tsou	leg/foot	ruru	r u r u	2099	153 868 153 868	2098	tsou1248
74	Nias	leg/foot	ahe	a h e	290	997 405 1089	2098	nias1242
75	Central_Amis	leg/foot	waqaj	w a q a j	290	462 997 757 997 570	2098	amis1246
76	Chamorro	leg/foot	adːeŋ	a dː e ŋ	2517	997 133 1089 801	2098	cham1312
77	Banoni	leg/foot	rapinːa	r a p i nː a	2602	153 997 291 1076 106 997	2098	bann1247
78	Singhi	leg/foot	peun	p e u n	2744	291 1089 868 107	2098	baub1235
79	Banggi	leg/foot	uei	u e i	290	868 1089 1076	2098	bong1289
#
2785	Maloh	lightning	kilat	k i l a t	237	838 1076 554 997 120	1654	emba1238
2786	Merina_Malagasy	lightning	hélatra	h e l a t r a	237	405 1089 554 997 120 153 997	1654	plat1254
2787	Merina_Malagasy	lightning	tselatra	t s e l a t r a	1120	120 89 1089 554 997 120 153 997	1654	plat1254
2788	Thao	lightning	pilhnac	p i l h n a c	1225	291 1076 554 405 107 997 606	1654	thao1240
2789	Palauan	lightning	bisebusecʰ	b i s e b u s e cʰ	1345	257 1076 89 1089 257 868 89 1089 604	1654	pala1344
2790	Bare'e	lightning	kila	k i l a	237	838 1076 554 997	1654	pamo1252
2791	Iban	lightning	kilat	k i l a t	237	838 1076 554 997 120	1654	iban1264
2792	Berawan_Long_Terawan	lightning	saləiʔ	s a l ə i ʔ	9	89 997 554 1022 1076 409	1654	west2564
2793	Moken	lightning	kelaːt	k e l aː t	237	838 1089 554 1004 120	1654	moke1242
2794	Hanunoo	lightning	kilat	k i l a t	237	838 1076 554 997 120	1654	hanu1241
2795	Wuna	lightning	lela#no#ifi	l e l a _ n o _ i f i	1876	554 1089 554 997 1190 107 887 1190 1076 452 1076	1654	muna1247
2796	Wuna	lightning	bibito	b i b i t o	281	257 1076 257 1076 120 887	1654	muna1247
2797	Tetum	lightning	mameran	m a m e r a n	800	241 997 241 1089 153 997 107	1654	tetu1246
2798	Mailu	lightning	ivivi	i v i v i	2036	1076 451 1076 451 1076	1654	mail1248
2799	Tsou	lightning	moihocu	m o i h o c u	2186	241 887 1076 405 887 606 868	1654	tsou1248
2800	Nias	lightning	gari#mbanua	ɡ a r i _ m b a n u a	2294	831 997 153 1076 1190 241 257 997 107 868 997	1654	nias1242
2801	Central_Amis	lightning	kalapiat	k a l a p i a t	2450	838 997 554 997 291 1076 997 120	1654	amis1246
2802	Central_Amis	lightning	kalapiat	k a l a p i a t	2451	838 997 554 997 291 1076 997 120	1654	amis1246
2803	Chamorro	lightning	lamlam	l a m l a m	181	554 997 241 554 997 241	1654	cham1312
2804	Banoni	lightning	kanava	k a n a v a	73	838 997 107 997 451 997	1654	bann1247
2805	Banoni	lightning	takiravana	t a k i r a v a n a	73	120 997 838 1076 153 997 451 997 107 997	1654	bann1247
2806	Singhi	lightning	kijat	k i j a t	237	838 1076 570 997 120	1654	baub1235
2807	Singhi	lightning	kuniŋ	k u n i ŋ	2801	838 868 107 1076 801	1654	baub1235
#
318	Maloh	liver	até	a t e	297	997 120 1089	1224	emba1238
319	Merina_Malagasy	liver	atj	a t j	297	997 120 570	1224	plat1254
320	Thao	liver	rishi	r i s h i	170	153 1076 89 405 1076	1224	thao1240
321	Palauan	liver	cʰad	cʰ a d	-297	604 997 145	1224	pala1344
322	Tunjung	liver	limpa	l i m p a	1406	554 1076 241 291 997	1224	tunj1244
323	Bare'e	liver	ate	a t e	297	997 120 1089	1224	pamo1252
324	Iban	liver	atau	a t a u	297	997 120 997 868	1224	iban1264
325	Berawan_Long_Terawan	liver	ataj	a t a j	297	997 120 997 570	1224	west2564
326	Moken	liver	kataj	k a t a j	297	838 997 120 997 570	1224	moke1242
327	Hanunoo	liver	ataj	a t a j	297	997 120 997 570	1224	hanu1241
328	Wuna	liver	gʰete	ɡʰ e t e	297	836 1089 120 1089	1224	muna1247
329	Tetum	liver	aten	a t e n	297	997 120 1089 107	1224	tetu1246
330	Mailu	liver	arame	a r a m e	1943	997 153 997 241 1089	1224	mail1248
331	Tsou	liver	hʔonu	h ʔ o n u	2105	405 409 887 107 868	1224	tsou1248
332	Nias	liver	ate	a t e	297	997 120 1089	1224	nias1242
333	Central_Amis	liver	ataj	a t a j	297	997 120 997 570	1224	amis1246
334	Central_Amis	liver	ʕataj	ʕ a t a j	297	641 997 120 997 570	1224	amis1246
335	Banoni	liver	date	d a t e	297	145 997 120 1089	1224	bann1247
336	Singhi	liver	atin	a t i n	297	997 120 1076 107	1224	baub1235
337	Banggi	liver	ati	a t i	297	997 120 1076	1224	bong1289
#
3237	Maloh	long	laŋké	l a ŋ k e	1038	554 997 801 838 1089	1203	emba1238
3238	Merina_Malagasy	long	lava	l a v a	-816	554 997 451 997	1203	plat1254
3239	Thao	long	makuliush	m a k u l i u s h	1236	241 997 838 868 554 1076 868 89 405	1203	thao1240
3240	Palauan	long	kemaŋet	k e m a ŋ e t	1362	838 1089 241 997 801 1089 120	1203	pala1344
3241	Tunjung	long	moʔ	m o ʔ	1459	241 887 409	1203	tunj1244
3242	Bare'e	long	marate	m a r a t e	332	241 997 153 997 120 1089	1203	pamo1252
3243	Iban	long	panjai	p a n j a i	564	291 997 107 570 997 1076	1203	iban1264
3244	Berawan_Long_Terawan	long	kəbəiʔ	k ə b ə i ʔ	1684	838 1022 257 1022 1076 409	1203	west2564
3245	Moken	long	datah	d a t a h	-40	145 997 120 997 405	1203	moke1242
3246	Hanunoo	long	ʔaba	ʔ a b a	1842	409 997 257 997	1203	hanu1241
3247	Hanunoo	long	ʔabaʔ	ʔ a b a ʔ	1843	409 997 257 997 409	1203	hanu1241
3248	Wuna	long	newanta	n e w a n t a	503	107 1089 462 997 107 120 997	1203	muna1247
3249	Tetum	long	naruk	n a r u k	395	107 997 153 868 838	1203	tetu1246
3250	Mailu	long	lauroro	l a u r o r o	2053	554 997 868 153 887 153 887	1203	mail1248
3251	Tsou	long	tacvohʔi	t a c v o h ʔ i	2202	120 997 606 451 887 405 409 1076	1203	tsou1248
3252	Nias	long	anau	a n a u	395	997 107 997 868	1203	nias1242
3253	Central_Amis	long	mamutuq	m a m u t u q	395	241 997 241 868 120 868 757	1203	amis1246
3254	Central_Amis	long	kakajaʔ	k a k a j a ʔ	2475	838 997 838 997 570 997 409	1203	amis1246
3255	Chamorro	long	laguas	l a ɡ u a s	-395	554 997 831 868 997 89	1203	cham1312
3256	Banoni	long	gaːrusu	ɡ aː r u s u	2720	831 1004 153 868 89 868	1203	bann1247
3257	Singhi	long	omu	o m u	2816	887 241 868	1203	baub1235
3258	Banggi	long	melaŋgu	m e l a ŋ ɡ u	2879	241 1089 554 997 801 831 868	1203	bong1289
#
2230	Maloh	louse	kutu	k u t u	150	838 868 120 868	1392	emba1238
2231	Merina_Malagasy	louse	hao	h a o	1106	405 997 887	1392	plat1254
2232	Thao	louse	kucu	k u c u	150	838 868 606 868	1392	thao1240
2233	Palauan	louse	kud	k u d	150	838 868 145	1392	pala1344
2234	Tunjung	louse	kutuʔ	k u t u ʔ	150	838 868 120 868 409	1392	tunj1244
2235	Bare'e	louse	tuku	t u k u	150	120 868 838 868	1392	pamo1252
2236	Iban	louse	kutu	k u t u	150	838 868 120 868	1392	iban1264
2237	Berawan_Long_Terawan	louse	kutːoh	k u tː o h	150	838 868 130 887 405	1392	west2564
2238	Moken	louse	gutoj	ɡ u t o j	150	831 868 120 887 570	1392	moke1242
2239	Hanunoo	louse	kutu	k u t u	150	838 868 120 868	1392	hanu1241
2240	Tetum	louse	utu	u t u	150	868 120 868	1392	tetu1246
2241	Mailu	louse	tuma	t u m a	812	120 868 241 997	1392	mail1248
2242	Tsou	louse	teocu	t e o c u	-698	120 1089 887 606 868	1392	tsou1248
2243	Nias	louse	utu	u t u	150	868 120 868	1392	nias1242
2244	Central_Amis	louse	kuto	k u t o	150	838 868 120 887	1392	amis1246
2245	Central_Amis	louse	ʔatimla	ʔ a t i m l a	2421	409 997 120 1076 241 554 997	1392	amis1246
2246	Chamorro	louse	hutu	h u t u	150	405 868 120 868	1392	cham1312
2247	Banoni	louse	gʰutsu	ɡʰ u t s u	150	836 868 120 89 868	1392	bann1247
