ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA	CONCEPTICON_ID	GLOTTOLOG
45	Hachijō	that	ore	o r e	17	887 153 1089	78	hach1238
46	Shuri	that	ʔari	ʔ a r i	15	409 997 153 1076	78	shur1243
47	Kōchi	that	are	a r e	15	997 153 1089	78	shik1243
48	Sado	that	are	a r e	15	997 153 1089	78	sado1237
49	Oki	that	are	a r e	15	997 153 1089	78	
50	Kagoshima	that	aiː	a iː	15	997 1068	78	kyus1238
#
1070	Miyako	there	kama	k a m a	249	838 997 241 997	1937	miya1259
1071	Tōkyō	there	asuko	a s u k o	247	997 89 868 838 887	1937	toky1238
1072	Amami	there	ʔama	ʔ a m a	248	409 997 241 997	1937	naze1238
1073	Kyōto	there	ako	a k o	247	997 838 887	1937	kyot1238
1074	Hachijō	there	uku	u k u	246	868 838 868	1937	hach1238
1075	Shuri	there	ʔama	ʔ a m a	248	409 997 241 997	1937	shur1243
1076	Kōchi	there	ako	a k o	247	997 838 887	1937	shik1243
1077	Sado	there	ako	a k o	247	997 838 887	1937	sado1237
1078	Oki	there	asuko	a s u k o	247	997 89 868 838 887	1937	
1079	Kagoshima	there	asiko	a s i k o	247	997 89 1076 838 887	1937	kyus1238
#
1020	Miyako	they	kanukʲa	k a n u kʲ a	234	838 997 107 868 837 997	817	miya1259
1021	Tōkyō	they	anohitotaʨi	a n o h i t o t a tɕ i	233	997 107 887 405 1076 120 887 120 997 200 1076	817	toky1238
1022	Amami	they	ʔaɴʨuɴxja	ʔ a ɴ tɕ u ɴ x j a	233	409 997 751 200 868 751 778 570 997	817	naze1238
1023	Kyōto	they	anohitojara	a n o h i t o j a r a	233	997 107 887 405 1076 120 887 570 997 153 997	817	kyot1238
1024	Hachijō	they	oraɴsia	o r a ɴ s ia	232	887 153 997 751 89 1138	817	hach1238
1025	Shuri	they	ʔatːaː	ʔ a tː aː	233	409 997 130 1004	817	shur1243
1026	Kōchi	they	anohitotati	a n o h i t o t a t i	233	997 107 887 405 1076 120 887 120 997 120 1076	817	shik1243
1027	Sado	they	anohitotaʨi	a n o h i t o t a tɕ i	233	997 107 887 405 1076 120 887 120 997 200 1076	817	sado1237
1028	Oki	they	aera	a e r a	233	997 1089 153 997	817	
1029	Kagoshima	they	aiːdoɴ	a iː d o ɴ	233	997 1068 145 887 751	817	kyus1238
#
1561	Miyako	thick	uda	u d a	355	868 145 997	1244	miya1259
1562	Tōkyō	thick	aʦui	a ts ui	354	997 15 936	1244	toky1238
1563	Amami	thick	ʔaʨiɕari	ʔ a tɕ i ɕ a r i	354	409 997 200 1076 204 997 153 1076	1244	naze1238
1564	Kyōto	thick	goʦui	ɡ o ts ui	355	831 887 15 936	1244	kyot1238
1565	Hachijō	thick	aʦukʲa	a ts u kʲ a	354	997 15 868 837 997	1244	hach1238
1566	Shuri	thick	ʔaɕisaɴ	ʔ a ɕ i s a ɴ	354	409 997 204 1076 89 997 751	1244	shur1243
1567	Kōchi	thick	atui	a t ui	354	997 120 936	1244	shik1243
1568	Sado	thick	aʦui	a ts ui	354	997 15 936	1244	sado1237
1569	Oki	thick	aʨiː	a tɕ iː	354	997 200 1068	1244	
1570	Kagoshima	thick	aiʨi	ai tɕ i	354	1037 200 1076	1244	kyus1238
#
1571	Miyako	thin	p͡sɨsɨ	ps ɨ s ɨ	357	294 983 89 983	2308	miya1259
1572	Tōkyō	thin	usui	u s ui	356	868 89 936	2308	toky1238
1573	Amami	thin	hisːari	h i sː a r i	357	405 1076 72 997 153 1076	2308	naze1238
1574	Kyōto	thin	usui	u s ui	356	868 89 936	2308	kyot1238
1575	Hachijō	thin	usukʲa	u s u kʲ a	356	868 89 868 837 997	2308	hach1238
1576	Shuri	thin	hwisːaɴ	h w i sː a ɴ	357	405 462 1076 72 997 751	2308	shur1243
1577	Kōchi	thin	usui	u s ui	356	868 89 936	2308	shik1243
1578	Sado	thin	usui	u s ui	356	868 89 936	2308	sado1237
1579	Oki	thin	osiː	o s iː	356	887 89 1068	2308	
1580	Kagoshima	thin	uisi	ui s i	356	936 89 1076	2308	kyus1238
#
1829	Miyako	think	kaŋgaiɭ	k a ŋ ɡ ai ɭ	423	838 997 801 831 1037 708	2271	miya1259
1830	Tōkyō	think	kaɴŋaeru	k a ɴ ŋ a e r u	423	838 997 751 801 997 1089 153 868	2271	toky1238
1831	Amami	think	xaɴgeruri	x a ɴ ɡ e r u r i	423	778 997 751 831 1089 153 868 153 1076	2271	naze1238
1832	Kyōto	think	kaɴŋaeru	k a ɴ ŋ a e r u	423	838 997 751 801 997 1089 153 868	2271	kyot1238
1833	Hachijō	think	kaɴgiaru	k a ɴ ɡ ia r u	423	838 997 751 831 1138 153 868	2271	hach1238
1834	Shuri	think	kaɴgeːjuɴ	k a ɴ ɡ eː j u ɴ	423	838 997 751 831 1091 570 868 751	2271	shur1243
1835	Kōchi	think	kaɴgaeru	k a ɴ ɡ a e r u	423	838 997 751 831 997 1089 153 868	2271	shik1243
1836	Sado	think	kaɴgaeru	k a ɴ ɡ a e r u	423	838 997 751 831 997 1089 153 868	2271	sado1237
1837	Oki	think	kaɴŋaeru	k a ɴ ŋ a e r u	423	838 997 751 801 997 1089 153 868	2271	
1838	Kagoshima	think	kaɴgu	k a ɴ ɡ u	423	838 997 751 831 868	2271	kyus1238
#
31	Miyako	this	kuri	k u r i	14	838 868 153 1076	1214	miya1259
32	Tōkyō	this	kore	k o r e	14	838 887 153 1089	1214	toky1238
33	Amami	this	xurɨ	x u r ɨ	14	778 868 153 983	1214	naze1238
34	Kyōto	this	kore	k o r e	14	838 887 153 1089	1214	kyot1238
35	Hachijō	this	kore	k o r e	14	838 887 153 1089	1214	hach1238
36	Shuri	this	kuri	k u r i	14	838 868 153 1076	1214	shur1243
37	Kōchi	this	kore	k o r e	14	838 887 153 1089	1214	shik1243
38	Sado	this	kore	k o r e	14	838 887 153 1089	1214	sado1237
39	Oki	this	kore	k o r e	14	838 887 153 1089	1214	
40	Kagoshima	this	koiː	k o iː	14	838 887 1068	1214	kyus1238
#
11	Miyako	thou	ɣva	ɣʷ a	10	788 997	1215	miya1259
12	Tōkyō	thou	anata	a n a t a	5	997 107 997 120 997	1215	toky1238
13	Amami	thou	ʔʲa	ʔj a	10	577 997	1215	naze1238
14	Kyōto	thou	aɴta	a ɴ t a	5	997 751 120 997	1215	kyot1238
15	Hachijō	thou	omi	o m i	4	887 241 1076	1215	hach1238
16	Shuri	thou	ʔʲaː	ʔj aː	10	577 1004	1215	shur1243
17	Kōchi	thou	oɴsi	o ɴ s i	7	887 751 89 1076	1215	shik1243
18	Sado	thou	ɴna	ɴ n a	6	751 107 997	1215	sado1237
19	Oki	thou	omae	o m a e	8	887 241 997 1089	1215	
20	Kagoshima	thou	waiː	w a iː	9	462 997 1068	1215	kyus1238
#
1090	Miyako	three	miːʦɨ	m iː ts ɨ	252	241 1068 15 983	492	miya1259
1091	Tōkyō	three	miʦːu	m i tːs u	252	241 1076 26 868	492	toky1238
1092	Amami	three	miːʦɨ	m iː ts ɨ	252	241 1068 15 983	492	naze1238
1093	Kyōto	three	miʦːu	m i tːs u	252	241 1076 26 868	492	kyot1238
1094	Hachijō	three	miʦːu	m i tːs u	252	241 1076 26 868	492	hach1238
1095	Shuri	three	miːɕi	m iː ɕ i	252	241 1068 204 1076	492	shur1243
1096	Kōchi	three	mitːu	m i tː u	252	241 1076 130 868	492	shik1243
1097	Sado	three	miʦːu	m i tːs u	252	241 1076 26 868	492	sado1237
1098	Oki	three	miʦːu	m i tːs u	252	241 1076 26 868	492	
1099	Kagoshima	three	mi	m i	252	241 1076	492	kyus1238
#
1740	Miyako	throw	jaɭ	j a ɭ	405	570 997 708	1456	miya1259
1741	Tōkyō	throw	naŋeru	n a ŋ e r u	404	107 997 801 1089 153 868	1456	toky1238
1742	Amami	throw	nagɨruri	n a ɡ ɨ r u r i	404	107 997 831 983 153 868 153 1076	1456	naze1238
1743	Kyōto	throw	horu	h o r u	403	405 887 153 868	1456	kyot1238
1744	Hachijō	throw	hoːru	h oː r u	403	405 880 153 868	1456	hach1238
1745	Shuri	throw	nagijuɴ	n a ɡ i j u ɴ	404	107 997 831 1076 570 868 751	1456	shur1243
1746	Kōchi	throw	hoːru	h oː r u	403	405 880 153 868	1456	shik1243
1747	Sado	throw	nageru	n a ɡ e r u	404	107 997 831 1089 153 868	1456	sado1237
1748	Oki	throw	naŋeru	n a ŋ e r u	404	107 997 801 1089 153 868	1456	
1749	Kagoshima	throw	nagu	n a ɡ u	404	107 997 831 868	1456	kyus1238
#
1790	Tōkyō	tie	musubu	m u s u b u	415	241 868 89 868 257 868	1917	toky1238
1791	Amami	tie	musuburi	m u s u b u r i	415	241 868 89 868 257 868 153 1076	1917	naze1238
1792	Kyōto	tie	musubu	m u s u b u	415	241 868 89 868 257 868	1917	kyot1238
1793	Hachijō	tie	musubu	m u s u b u	415	241 868 89 868 257 868	1917	hach1238
1794	Shuri	tie	musubuɴ	m u s u b u ɴ	415	241 868 89 868 257 868 751	1917	shur1243
1795	Kōchi	tie	musubu	m u s u b u	415	241 868 89 868 257 868	1917	shik1243
1796	Sado	tie	musubu	m u s u b u	415	241 868 89 868 257 868	1917	sado1237
1797	Oki	tie	mosubu	m o s u b u	415	241 887 89 868 257 868	1917	
1798	Kagoshima	tie	kiːbi	k iː b i	416	838 1068 257 1076	1917	kyus1238
#
432	Miyako	tongue	sɨta	s ɨ t a	-102	89 983 120 997	1205	miya1259
433	Tōkyō	tongue	sita	s i t a	-102	89 1076 120 997	1205	toky1238
434	Amami	tongue	sɨba	s ɨ b a	-102	89 983 257 997	1205	naze1238
435	Kyōto	tongue	sita	s i t a	-102	89 1076 120 997	1205	kyot1238
436	Hachijō	tongue	sita	s i t a	-102	89 1076 120 997	1205	hach1238
437	Shuri	tongue	ʃiba	ʃ i b a	-102	683 1076 257 997	1205	shur1243
438	Kōchi	tongue	sita	s i t a	-102	89 1076 120 997	1205	shik1243
439	Sado	tongue	sitabera	s i t a b e r a	-102	89 1076 120 997 257 1089 153 997	1205	sado1237
440	Oki	tongue	bero	b e r o	-102	257 1089 153 887	1205	
441	Kagoshima	tongue	sita	s i t a	-102	89 1076 120 997	1205	kyus1238
#
422	Miyako	tooth	paː	p aː	101	291 1004	1380	miya1259
423	Tōkyō	tooth	ha	h a	101	405 997	1380	toky1238
424	Amami	tooth	hwa	h w a	101	405 462 997	1380	naze1238
425	Kyōto	tooth	haː	h aː	101	405 1004	1380	kyot1238
426	Hachijō	tooth	nukaba	n u k a b a	100	107 868 838 997 257 997	1380	hach1238
427	Shuri	tooth	haː	h aː	101	405 1004	1380	shur1243
428	Kōchi	tooth	ha	h a	101	405 997	1380	shik1243
429	Sado	tooth	ha	h a	101	405 997	1380	sado1237
430	Oki	tooth	ɸa	ɸ a	101	226 997	1380	
431	Kagoshima	tooth	ha	h a	101	405 997	1380	kyus1238
#
221	Miyako	tree	kiː	k iː	64	838 1068	906	miya1259
222	Tōkyō	tree	ki	k i	64	838 1076	906	toky1238
223	Amami	tree	xɨ	x ɨ	64	778 983	906	naze1238
224	Kyōto	tree	kiː	k iː	64	838 1068	906	kyot1238
225	Hachijō	tree	ki	k i	64	838 1076	906	hach1238
226	Shuri	tree	kiː	k iː	64	838 1068	906	shur1243
227	Kōchi	tree	ki	k i	64	838 1076	906	shik1243
228	Sado	tree	ki	k i	64	838 1076	906	sado1237
229	Oki	tree	ki	k i	64	838 1076	906	
230	Kagoshima	tree	ki	k i	64	838 1076	906	kyus1238
#
111	Miyako	two	futaːʦɨ	f u t aː ts ɨ	36	452 868 120 1004 15 983	1498	miya1259
112	Tōkyō	two	hutaʦːu	h u t a tːs u	36	405 868 120 997 26 868	1498	toky1238
113	Amami	two	taːʦɨ	t aː ts ɨ	36	120 1004 15 983	1498	naze1238
114	Kyōto	two	hutaʦu	h u t a ts u	36	405 868 120 997 15 868	1498	kyot1238
115	Hachijō	two	hutaʦu	h u t a ts u	36	405 868 120 997 15 868	1498	hach1238
116	Shuri	two	taːɕi	t aː ɕ i	36	120 1004 204 1076	1498	shur1243
117	Kōchi	two	hutaːtu	h u t aː t u	36	405 868 120 1004 120 868	1498	shik1243
118	Sado	two	hutaʦu	h u t a ts u	36	405 868 120 997 15 868	1498	sado1237
119	Oki	two	ɸutaːʦu	ɸ u t aː ts u	36	226 868 120 1004 15 868	1498	
120	Kagoshima	two	hutai	h u t ai	36	405 868 120 1037	1498	kyus1238
#
1927	Miyako	up	waːra	w aː r a	447	462 1004 153 997	1591	miya1259
1928	Tōkyō	up	ueː	u eː	447	868 1091	1591	toky1238
1929	Amami	up	ʔwɨːʨi	ʔ w ɨː tɕ i	447	409 462 976 200 1076	1591	naze1238
1930	Kyōto	up	ueː	u eː	447	868 1091	1591	kyot1238
1931	Hachijō	up	we	w e	447	462 1089	1591	hach1238
1932	Shuri	up	ʔwiːɴkai	ʔ w iː ɴ k ai	447	409 462 1068 751 838 1037	1591	shur1243
1933	Kōchi	up	ue	u e	447	868 1089	1591	shik1243
1934	Sado	up	ue	u e	447	868 1089	1591	sado1237
1935	Oki	up	ewe	e w e	447	1089 462 1089	1591	
1936	Kagoshima	up	ueː	u eː	447	868 1091	1591	kyus1238
#
640	Miyako	walk	aɭɨfu	a ɭ ɨ f u	146	997 708 983 452 868	1443	miya1259
641	Tōkyō	walk	aruku	a r u k u	146	997 153 868 838 868	1443	toky1238
642	Amami	walk	ʔakːuri	ʔ a kː u r i	146	409 997 832 868 153 1076	1443	naze1238
643	Kyōto	walk	aruku	a r u k u	146	997 153 868 838 868	1443	kyot1238
644	Hachijō	walk	jamu	j a m u	145	570 997 241 868	1443	hach1238
645	Shuri	walk	ʔaʦːuɴ	ʔ a tːs u ɴ	146	409 997 26 868 751	1443	shur1243
646	Kōchi	walk	aruku	a r u k u	146	997 153 868 838 868	1443	shik1243
647	Sado	walk	aruku	a r u k u	146	997 153 868 838 868	1443	sado1237
648	Oki	walk	aruku	a r u k u	146	997 153 868 838 868	1443	
649	Kagoshima	walk	ajuɴ	a j u ɴ	146	997 570 868 751	1443	kyus1238
#
1219	Miyako	wash	arau	a r au	276	997 153 1033	1453	miya1259
1220	Tōkyō	wash	arau	a r au	276	997 153 1033	1453	toky1238
1221	Amami	wash	ʔarauri	ʔ a r au r i	276	409 997 153 1033 153 1076	1453	naze1238
1222	Kyōto	wash	arau	a r au	276	997 153 1033	1453	kyot1238
1223	Hachijō	wash	arau	a r au	276	997 153 1033	1453	hach1238
1224	Shuri	wash	ʔarajuɴ	ʔ a r a j u ɴ	276	409 997 153 997 570 868 751	1453	shur1243
1225	Kōchi	wash	arau	a r au	276	997 153 1033	1453	shik1243
1226	Sado	wash	arau	a r au	276	997 153 1033	1453	sado1237
1227	Oki	wash	arao	a r ao	276	997 153 1034	1453	
1228	Kagoshima	wash	airu	ai r u	276	1037 153 868	1453	kyus1238
#
740	Miyako	water	miʣɨ	m i dz ɨ	170	241 1076 20 983	948	miya1259
741	Tōkyō	water	mizu	m i z u	170	241 1076 80 868	948	toky1238
742	Amami	water	mɨzɨ	m ɨ z ɨ	170	241 983 80 983	948	naze1238
743	Kyōto	water	mizu	m i z u	170	241 1076 80 868	948	kyot1238
744	Hachijō	water	mizu	m i z u	170	241 1076 80 868	948	hach1238
745	Shuri	water	miʤi	m i dʒ i	170	241 1076 655 1076	948	shur1243
746	Kōchi	water	midu	m i d u	170	241 1076 145 868	948	shik1243
747	Sado	water	mizu	m i z u	170	241 1076 80 868	948	sado1237
748	Oki	water	mezu	m e z u	170	241 1089 80 868	948	
749	Kagoshima	water	miː	m iː	170	241 1068	948	kyus1238
#
21	Miyako	we	bantiː	b a n t iː	11	257 997 107 120 1068	1212	miya1259
22	Tōkyō	we	watasitaʨi	w a t a s i t a tɕ i	12	462 997 120 997 89 1076 120 997 200 1076	1212	toky1238
23	Amami	we	waxja	w a x j a	11	462 997 778 570 997	1212	naze1238
24	Kyōto	we	watera	w a t e r a	12	462 997 120 1089 153 997	1212	kyot1238
25	Hachijō	we	wareɴisa	w a r e ɴ i s a	11	462 997 153 1089 751 1076 89 997	1212	hach1238
26	Shuri	we	watːaː	w a tː aː	11	462 997 130 1004	1212	shur1243
27	Kōchi	we	asiraː	a s i r aː	12	997 89 1076 153 1004	1212	shik1243
28	Sado	we	oraʨi	o r a tɕ i	13	887 153 997 200 1076	1212	sado1237
29	Oki	we	orara	o r a r a	13	887 153 997 153 997	1212	
30	Kagoshima	we	oidoɴ	oi d o ɴ	13	935 145 887 751	1212	kyus1238
#
1209	Miyako	wet	mːiɭ	mː i ɭ	275	244 1076 708	1726	miya1259
1210	Tōkyō	wet	nureta	n u r e t a	274	107 868 153 1089 120 997	1726	toky1238
1211	Amami	wet	neːθa	n eː θ a	274	107 1091 417 997	1726	naze1238
1212	Kyōto	wet	nureta	n u r e t a	274	107 868 153 1089 120 997	1726	kyot1238
1213	Hachijō	wet	pietua	p ie t ua	273	291 1083 120 930	1726	hach1238
1214	Shuri	wet	ɴditoːru	ɴ d i t oː r u	274	751 145 1076 120 880 153 868	1726	shur1243
1215	Kōchi	wet	nureta	n u r e t a	274	107 868 153 1089 120 997	1726	shik1243
1216	Sado	wet	nureta	n u r e t a	274	107 868 153 1089 120 997	1726	sado1237
1217	Oki	wet	noreta	n o r e t a	274	107 887 153 1089 120 997	1726	
1218	Kagoshima	wet	nureita	n u r ei t a	274	107 868 153 1107 120 997	1726	kyus1238
#
61	Miyako	what	nau	n au	21	107 1033	1236	miya1259
62	Tōkyō	what	nani	n a n i	20	107 997 107 1076	1236	toky1238
63	Amami	what	nuː	n uː	21	107 860	1236	naze1238
64	Kyōto	what	nani	n a n i	20	107 997 107 1076	1236	kyot1238
65	Hachijō	what	ani	a n i	19	997 107 1076	1236	hach1238
66	Shuri	what	nuː	n uː	21	107 860	1236	shur1243
67	Kōchi	what	nani	n a n i	20	107 997 107 1076	1236	shik1243
68	Sado	what	nani	n a n i	20	107 997 107 1076	1236	sado1237
69	Oki	what	nani	n a n i	20	107 997 107 1076	1236	
70	Kagoshima	what	naiː	n a iː	20	107 997 1068	1236	kyus1238
#
1040	Miyako	when	iʦɨ	i ts ɨ	239	1076 15 983	1238	miya1259
1041	Tōkyō	when	iʦu	i ts u	239	1076 15 868	1238	toky1238
1042	Amami	when	ʔiʦɨ	ʔ i ts ɨ	239	409 1076 15 983	1238	naze1238
1043	Kyōto	when	iʦu	i ts u	239	1076 15 868	1238	kyot1238
1044	Hachijō	when	iʦu	i ts u	239	1076 15 868	1238	hach1238
1045	Shuri	when	ʔiɕi	ʔ i ɕ i	239	409 1076 204 1076	1238	shur1243
1046	Kōchi	when	itu	i t u	239	1076 120 868	1238	shik1243
1047	Sado	when	iʦu	i ts u	239	1076 15 868	1238	sado1237
1048	Oki	when	eʦu	e ts u	239	1089 15 868	1238	
1049	Kagoshima	when	iː	iː	239	1068	1238	kyus1238
#
1050	Miyako	where	izaŋ	i z a ŋ	243	1076 80 997 801	1237	miya1259
1051	Tōkyō	where	doko	d o k o	240	145 887 838 887	1237	toky1238
1052	Amami	where	daː	d aː	241	145 1004	1237	naze1238
1053	Kyōto	where	doko	d o k o	240	145 887 838 887	1237	kyot1238
1054	Hachijō	where	doko	d o k o	240	145 887 838 887	1237	hach1238
1055	Shuri	where	maː	m aː	242	241 1004	1237	shur1243
1056	Kōchi	where	doko	d o k o	240	145 887 838 887	1237	shik1243
1057	Sado	where	doko	d o k o	240	145 887 838 887	1237	sado1237
1058	Oki	where	doko	d o k o	240	145 887 838 887	1237	
1059	Kagoshima	where	doko	d o k o	240	145 887 838 887	1237	kyus1238
#
890	Miyako	white	sːu	sː u	194	72 868	1335	miya1259
891	Tōkyō	white	siroi	s i r oi	194	89 1076 153 935	1335	toky1238
892	Amami	white	sirusari	s i r u s a r i	194	89 1076 153 868 89 997 153 1076	1335	naze1238
893	Kyōto	white	siroi	s i r oi	194	89 1076 153 935	1335	kyot1238
894	Hachijō	white	sirokʲa	s i r o kʲ a	194	89 1076 153 887 837 997	1335	hach1238
895	Shuri	white	sirusaɴ	s i r u s a ɴ	194	89 1076 153 868 89 997 751	1335	shur1243
896	Kōchi	white	siroi	s i r oi	194	89 1076 153 935	1335	shik1243
897	Sado	white	siroi	s i r oi	194	89 1076 153 935	1335	sado1237
898	Oki	white	sireː	s i r eː	194	89 1076 153 1091	1335	
899	Kagoshima	white	sire	s i r e	194	89 1076 153 1089	1335	kyus1238
#
51	Miyako	who	taru	t a r u	18	120 997 153 868	1235	miya1259
52	Tōkyō	who	dare	d a r e	18	145 997 153 1089	1235	toky1238
53	Amami	who	θaru	θ a r u	18	417 997 153 868	1235	naze1238
54	Kyōto	who	dare	d a r e	18	145 997 153 1089	1235	kyot1238
55	Hachijō	who	dare	d a r e	18	145 997 153 1089	1235	hach1238
56	Shuri	who	taː	t aː	18	120 1004	1235	shur1243
57	Kōchi	who	dare	d a r e	18	145 997 153 1089	1235	shik1243
58	Sado	who	dare	d a r e	18	145 997 153 1089	1235	sado1237
59	Oki	who	dare	d a r e	18	145 997 153 1089	1235	
60	Kagoshima	who	daiː	d a iː	18	145 997 1068	1235	kyus1238
#
1521	Miyako	wide	p͡sɨsu	ps ɨ s u	348	294 983 89 868	1243	miya1259
1522	Tōkyō	wide	hiroi	h i r oi	348	405 1076 153 935	1243	toky1238
1523	Amami	wide	hirusari	h i r u s a r i	348	405 1076 153 868 89 997 153 1076	1243	naze1238
1524	Kyōto	wide	hiroi	h i r oi	348	405 1076 153 935	1243	kyot1238
1525	Hachijō	wide	hirokʲa	h i r o kʲ a	348	405 1076 153 887 837 997	1243	hach1238
1526	Shuri	wide	hwirusaɴ	h w i r u s a ɴ	348	405 462 1076 153 868 89 997 751	1243	shur1243
1527	Kōchi	wide	hiroi	h i r oi	348	405 1076 153 935	1243	shik1243
1528	Sado	wide	hiroi	h i r oi	348	405 1076 153 935	1243	sado1237
1529	Oki	wide	ɸureː	ɸ u r eː	348	226 868 153 1091	1243	
1530	Kagoshima	wide	hire	h i r e	348	405 1076 153 1089	1243	kyus1238
#
1447	Miyako	wife	tuʣɨ	t u dz ɨ	336	120 868 20 983	1199	miya1259
1448	Tōkyō	wife	kanai	k a n ai	338	838 997 107 1037	1199	toky1238
1449	Amami	wife	θuʥi	θ u dʑ i	336	417 868 197 1076	1199	naze1238
1450	Kyōto	wife	kaka	k a k a	338	838 997 838 997	1199	kyot1238
1451	Hachijō	wife	jome	j o m e	337	570 887 241 1089	1199	hach1238
1452	Shuri	wife	tuʥi	t u dʑ i	336	120 868 197 1076	1199	shur1243
1453	Kōchi	wife	kanai	k a n ai	338	838 997 107 1037	1199	shik1243
1454	Sado	wife	kaːsaɴ	k aː s a ɴ	338	838 1004 89 997 751	1199	sado1237
1455	Oki	wife	nʲoːba	nʲ oː b a	334	101 880 257 997	1199	
1456	Kagoshima	wife	ukːaita	u kː ai t a	335	868 832 1037 120 997	1199	kyus1238
#
1160	Miyako	wind	kaʤi	k a dʒ i	266	838 997 655 1076	960	miya1259
1161	Tōkyō	wind	kaze	k a z e	266	838 997 80 1089	960	toky1238
1162	Amami	wind	xaze	x a z e	266	778 997 80 1089	960	naze1238
1163	Kyōto	wind	kaze	k a z e	266	838 997 80 1089	960	kyot1238
1164	Hachijō	wind	kaze	k a z e	266	838 997 80 1089	960	hach1238
1165	Shuri	wind	kaʤi	k a dʒ i	266	838 997 655 1076	960	shur1243
1166	Kōchi	wind	kaze	k a z e	266	838 997 80 1089	960	shik1243
1167	Sado	wind	kaze	k a z e	266	838 997 80 1089	960	sado1237
1168	Oki	wind	kaze	k a z e	266	838 997 80 1089	960	
1169	Kagoshima	wind	kaize	k ai z e	266	838 1037 80 1089	960	kyus1238
#
1278	Miyako	wing	panigazɨ	p a n i ɡ a z ɨ	292	291 997 107 1076 831 997 80 983	1257	miya1259
1279	Tōkyō	wing	hane	h a n e	294	405 997 107 1089	1257	toky1238
1280	Amami	wing	haɴge	h a ɴ ɡ e	294	405 997 751 831 1089	1257	naze1238
1281	Kyōto	wing	hane	h a n e	294	405 997 107 1089	1257	kyot1238
1282	Hachijō	wing	hane	h a n e	294	405 997 107 1089	1257	hach1238
1283	Shuri	wing	hani	h a n i	294	405 997 107 1076	1257	shur1243
1284	Kōchi	wing	tubasa	t u b a s a	293	120 868 257 997 89 997	1257	shik1243
1285	Sado	wing	hane	h a n e	295	405 997 107 1089	1257	sado1237
1286	Oki	wing	hane	h a n e	294	405 997 107 1089	1257	
1287	Kagoshima	wing	haine	h ai n e	294	405 1037 107 1089	1257	kyus1238
#
1377	Miyako	with	tu	t u	310	120 868	1340	miya1259
1378	Tōkyō	with	to	t o	310	120 887	1340	toky1238
1379	Amami	with	θu	θ u	310	417 868	1340	naze1238
1380	Kyōto	with	to	t o	310	120 887	1340	kyot1238
1381	Hachijō	with	to	t o	310	120 887	1340	hach1238
1382	Shuri	with	tu	t u	310	120 868	1340	shur1243
1383	Kōchi	with	to	t o	310	120 887	1340	shik1243
1384	Sado	with	to	t o	310	120 887	1340	sado1237
1385	Oki	with	to	t o	310	120 887	1340	
1386	Kagoshima	with	to	t o	310	120 887	1340	kyus1238
#
151	Miyako	woman	midum	m i d u m	51	241 1076 145 868 241	962	miya1259
152	Tōkyō	woman	oɴna	o ɴ n a	49	887 751 107 997	962	toky1238
153	Amami	woman	onagu	o n a ɡ u	49	887 107 997 831 868	962	naze1238
154	Kyōto	woman	onaŋo	o n a ŋ o	49	887 107 997 801 887	962	kyot1238
155	Hachijō	woman	oɴnago	o ɴ n a ɡ o	49	887 751 107 997 831 887	962	hach1238
156	Shuri	woman	winagu	w i n a ɡ u	49	462 1076 107 997 831 868	962	shur1243
157	Kōchi	woman	onago	o n a ɡ o	49	887 107 997 831 887	962	shik1243
158	Sado	woman	oɴna	o ɴ n a	49	887 751 107 997	962	sado1237
159	Oki	woman	nʲoːba	nʲ oː b a	50	101 880 257 997	962	
160	Kagoshima	woman	onago	o n a ɡ o	49	887 107 997 831 887	962	kyus1238
#
1239	Miyako	worm	musɨ	m u s ɨ	281	241 868 89 983	1219	miya1259
1240	Tōkyō	worm	musi	m u s i	281	241 868 89 1076	1219	toky1238
1241	Amami	worm	musi	m u s i	281	241 868 89 1076	1219	naze1238
1242	Kyōto	worm	musi	m u s i	281	241 868 89 1076	1219	kyot1238
1243	Hachijō	worm	musime	m u s i m e	281	241 868 89 1076 241 1089	1219	hach1238
1244	Shuri	worm	musi	m u s i	281	241 868 89 1076	1219	shur1243
1245	Kōchi	worm	musi	m u s i	281	241 868 89 1076	1219	shik1243
1246	Sado	worm	musi	m u s i	281	241 868 89 1076	1219	sado1237
1247	Oki	worm	mosi	m o s i	281	241 887 89 1076	1219	
1248	Kagoshima	worm	muiɕ	m ui ɕ	281	241 936 204	1219	kyus1238
#
1000	Miyako	ye	ɣvadu	ɣʷ a d u	222	788 997 145 868	1213	miya1259
1001	Tōkyō	ye	aɴtataʨi	a ɴ t a t a tɕ i	224	997 751 120 997 120 997 200 1076	1213	toky1238
1002	Amami	ye	ʔʲaxja	ʔj a x j a	222	577 997 778 570 997	1213	naze1238
1003	Kyōto	ye	aɴtara	a ɴ t a r a	224	997 751 120 997 153 997	1213	kyot1238
1004	Hachijō	ye	omiɴsia	o m i ɴ s ia	223	887 241 1076 751 89 1138	1213	hach1238
1005	Shuri	ye	ʔitːaː	ʔ i tː aː	222	409 1076 130 1004	1213	shur1243
1006	Kōchi	ye	oɴsiraː	o ɴ s i r aː	226	887 751 89 1076 153 1004	1213	shik1243
1007	Sado	ye	unaʨi	u n a tɕ i	225	868 107 997 200 1076	1213	sado1237
1008	Oki	ye	omaera	o m a e r a	227	887 241 997 1089 153 997	1213	
