ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA	CONCEPTICON_ID	GLOTTOLOG
1424	Obdorsk Khanty	sleep	χoːj	χ oː j	160	748 880 570	1585	khan1273
#
1425	North Mansi	small	maːɲ	m aː ɲ	162	241 1004 595	1246	mans1258
1426	Middle Lozva Mansi	small	wysʲ	w y sʲ	163	462 1047 90	1246	mans1258
1427	Lower Lozva Mansi	small	isʲ	i sʲ	163	1076 90	1246	
1428	Pelymka Mansi	small	isʲ	i sʲ	163	1076 90	1246	mans1258
1429	Konda Mansi	small	wisʲ	w i sʲ	163	462 1076 90	1246	khan1273
1430	Tavda Mansi	small	usʲ	u sʲ	163	868 90	1246	mans1258
1431	Vakh Khanty	small	æːj	æː j	164	1088 570	1246	khan1273
1432	Verkhne-Kalymsk Khanty	small	æːj	æː j	164	1088 570	1246	khan1273
1433	Vasjugan Khanty	small	æːj	æː j	164	1088 570	1246	khan1273
1434	Vartovskoje Khanty	small	œkəm	œ k ə m	165	1059 838 1022 241	1246	khan1273
1435	Likrisovskoje Khanty	small	æːj	æː j	164	1088 570	1246	khan1273
1436	Malyj Jugan Khanty	small	æːj	æː j	164	1088 570	1246	khan1273
1437	Tremjugan Khanty	small	æːj	æː j	164	1088 570	1246	mans1258
1438	Jugan Khanty	small	æːj	æː j	164	1088 570	1246	khan1273
1439	Upper Demjanka Khanty	small	æːj	æː j	164	1088 570	1246	khan1273
1440	Konda Khanty	small	æːj	æː j	164	1088 570	1246	khan1273
1441	Nizjam Khanty	small	aːj	aː j	164	1004 570	1246	khan1273
1442	Sherkaly Khanty	small	aːj	aː j	164	1004 570	1246	khan1273
1443	Kazym Khanty	small	aːj	aː j	164	1004 570	1246	khan1273
1444	Synja Khanty	small	aːj	aː j	164	1004 570	1246	khan1273
1445	Obdorsk Khanty	small	æːj	æː j	164	1088 570	1246	khan1273
#
1446	North Mansi	smoke	posim	p o s i m	169	291 887 89 1076 241	778	mans1258
1447	Middle Lozva Mansi	smoke	pɔʃm	p ɔ ʃ m	169	291 916 683 241	778	mans1258
1448	Lower Lozva Mansi	smoke	paʃʃəm	p a ʃː ə m	169	291 997 678 1022 241	778	
1449	Pelymka Mansi	smoke	pɔʃm	p ɔ ʃ m	169	291 916 683 241	778	mans1258
1450	Konda Mansi	smoke	pɔsəm	p ɔ s ə m	169	291 916 89 1022 241	778	khan1273
1451	Tavda Mansi	smoke	poʃəm	p o ʃ ə m	169	291 887 683 1022 241	778	mans1258
1452	Vakh Khanty	smoke	porkɨː	p o r k ɨː	166	291 887 153 838 976	778	khan1273
1453	Verkhne-Kalymsk Khanty	smoke	porkɨː	p o r k ɨː	166	291 887 153 838 976	778	khan1273
1454	Vasjugan Khanty	smoke	porkɨː	p o r k ɨː	166	291 887 153 838 976	778	khan1273
1455	Likrisovskoje Khanty	smoke	tœɣəθɨːpət	t œ ɣ ə θ ɨː p ə t	167	120 1059 780 1022 417 976 291 1022 120	778	khan1273
1456	Malyj Jugan Khanty	smoke	ɬɨːpət	ɬ ɨː p ə t	167	540 976 291 1022 120	778	khan1273
1457	Tremjugan Khanty	smoke	næːjɬɨːpət	n æː j ɬ ɨː p ə t	167	107 1088 570 540 976 291 1022 120	778	mans1258
1458	Jugan Khanty	smoke	næːjɬɨːpət	n æː j ɬ ɨː p ə t	167	107 1088 570 540 976 291 1022 120	778	khan1273
1459	Upper Demjanka Khanty	smoke	ʧaχeːm	tʃ a χ eː m	168	651 997 748 1091 241	778	khan1273
1460	Konda Khanty	smoke	ʧaχiːm	tʃ a χ iː m	168	651 997 748 1068 241	778	khan1273
1461	Nizjam Khanty	smoke	puːsəŋ	p uː s ə ŋ	169	291 860 89 1022 801	778	khan1273
1462	Kazym Khanty	smoke	pɵːsəŋ	p ɵː s ə ŋ	169	291 971 89 1022 801	778	khan1273
1463	Synja Khanty	smoke	puːsəŋ	p uː s ə ŋ	169	291 860 89 1022 801	778	khan1273
1464	Obdorsk Khanty	smoke	poːsəŋ	p oː s ə ŋ	169	291 880 89 1022 801	778	khan1273
#
1950	North Mansi	snake	ɲɔːlɨɣ	ɲ ɔː l ɨ ɣ	221	595 914 554 983 780	730	mans1258
1951	Middle Lozva Mansi	snake	ɲoli	ɲ o l i	221	595 887 554 1076	730	mans1258
1952	Lower Lozva Mansi	snake	ɲoli	ɲ o l i	221	595 887 554 1076	730	
1953	Pelymka Mansi	snake	ɲoli	ɲ o l i	221	595 887 554 1076	730	mans1258
1954	Konda Mansi	snake	ɲolɨ	ɲ o l ɨ	221	595 887 554 983	730	khan1273
1955	Tavda Mansi	snake	ɲɔlu	ɲ ɔ l u	221	595 916 554 868	730	mans1258
1956	Vakh Khanty	snake	mœːŋkæːm	m œː ŋ k æː m	222	241 1057 801 838 1088 241	730	khan1273
1957	Verkhne-Kalymsk Khanty	snake	mœːŋkæːm	m œː ŋ k æː m	222	241 1057 801 838 1088 241	730	khan1273
1958	Vasjugan Khanty	snake	mœːŋkæːm	m œː ŋ k æː m	222	241 1057 801 838 1088 241	730	khan1273
1959	Malyj Jugan Khanty	snake	sæɣʷərwaːjəɣ	s æ ɣʷ ə r w aː j ə ɣ	223	89 1087 788 1022 153 462 1004 570 1022 780	730	khan1273
1960	Jugan Khanty	snake	mekkarɨwɔːjəɣ	m e kː a r ɨ w ɔː j ə ɣ	224	241 1089 832 997 153 983 462 914 570 1022 780	730	khan1273
1961	Upper Demjanka Khanty	snake	meɣχarwoːjə	m e ɣ χ a r w oː j ə	224	241 1089 780 748 997 153 462 880 570 1022	730	khan1273
1962	Konda Khanty	snake	waχtəwoːjə	w a χ t ə w oː j ə	225	462 997 748 120 1022 462 880 570 1022	730	khan1273
1963	Kazym Khanty	snake	jɛːməŋwɔːj	j ɛː m ə ŋ w ɔː j	226	570 1117 241 1022 801 462 914 570	730	khan1273
1964	Obdorsk Khanty	snake	oχtiːwaːj	o χ t iː w aː j	225	887 748 120 1068 462 1004 570	730	khan1273
#
1465	North Mansi	stand	ʎuːʎi	ʎ uː ʎ i	-171	588 860 588 1076	1442	mans1258
1466	Middle Lozva Mansi	stand	tuɲsʲi	t u ɲ sʲ i	170	120 868 595 90 1076	1442	mans1258
1467	Lower Lozva Mansi	stand	toɲsʲi	t o ɲ sʲ i	170	120 887 595 90 1076	1442	
1468	Pelymka Mansi	stand	tuɲsʲi	t u ɲ sʲ i	170	120 868 595 90 1076	1442	mans1258
1469	Konda Mansi	stand	tuɲsʲi	t u ɲ sʲ i	170	120 868 595 90 1076	1442	khan1273
1470	Tavda Mansi	stand	toɲsʲ	t o ɲ sʲ	170	120 887 595 90	1442	mans1258
1471	Vakh Khanty	stand	laːʎ	l aː ʎ	171	554 1004 588	1442	khan1273
1472	Verkhne-Kalymsk Khanty	stand	jaːʎ	j aː ʎ	171	570 1004 588	1442	khan1273
1473	Vasjugan Khanty	stand	jaːʎ	j aː ʎ	171	570 1004 588	1442	khan1273
1474	Likrisovskoje Khanty	stand	θaːθ	θ aː θ	171	417 1004 417	1442	khan1273
1475	Malyj Jugan Khanty	stand	ɬaːɬj	ɬ aː ɬ j	171	540 1004 540 570	1442	khan1273
1476	Tremjugan Khanty	stand	ɬjɔːɬj	ɬ j ɔː ɬ j	171	540 570 914 540 570	1442	mans1258
1477	Jugan Khanty	stand	ɬjoːɬj	ɬ j oː ɬ j	171	540 570 880 540 570	1442	khan1273
1478	Upper Demjanka Khanty	stand	tjoːtj	t j oː t j	171	120 570 880 120 570	1442	khan1273
1479	Konda Khanty	stand	tjoːtj	t j oː t j	171	120 570 880 120 570	1442	khan1273
1480	Nizjam Khanty	stand	tɔːtj	t ɔː t j	171	120 914 120 570	1442	khan1273
1481	Sherkaly Khanty	stand	tɔːtj	t ɔː t j	171	120 914 120 570	1442	khan1273
1482	Kazym Khanty	stand	ɬɔːɬj	ɬ ɔː ɬ j	171	540 914 540 570	1442	khan1273
1483	Synja Khanty	stand	lɔːj	l ɔː j	172	554 914 570	1442	khan1273
#
1484	North Mansi	star	sɔw	s ɔ w	173	89 916 462	1430	mans1258
1485	Middle Lozva Mansi	star	sɔw	s ɔ w	173	89 916 462	1430	mans1258
1486	Lower Lozva Mansi	star	sɔw	s ɔ w	173	89 916 462	1430	
1487	Pelymka Mansi	star	sɔu	s ɔu	173	89 922	1430	mans1258
1488	Konda Mansi	star	sɔu	s ɔu	173	89 922	1430	khan1273
1489	Tavda Mansi	star	qoːɲsʲ	q oː ɲ sʲ	174	757 880 595 90	1430	mans1258
1490	Vakh Khanty	star	kɔːs	k ɔː s	174	838 914 89	1430	khan1273
1491	Verkhne-Kalymsk Khanty	star	koːs	k oː s	174	838 880 89	1430	khan1273
1492	Vasjugan Khanty	star	kɔːs	k ɔː s	174	838 914 89	1430	khan1273
1493	Vartovskoje Khanty	star	koːs	k oː s	174	838 880 89	1430	khan1273
1494	Likrisovskoje Khanty	star	koːs	k oː s	174	838 880 89	1430	khan1273
1495	Malyj Jugan Khanty	star	koːs	k oː s	174	838 880 89	1430	khan1273
1496	Tremjugan Khanty	star	koːs	k oː s	174	838 880 89	1430	mans1258
1497	Jugan Khanty	star	koːs	k oː s	174	838 880 89	1430	khan1273
1498	Upper Demjanka Khanty	star	χuːs	χ uː s	174	748 860 89	1430	khan1273
1499	Konda Khanty	star	χuːs	χ uː s	174	748 860 89	1430	khan1273
1500	Nizjam Khanty	star	χuːs	χ uː s	174	748 860 89	1430	khan1273
1501	Sherkaly Khanty	star	χuːs	χ uː s	174	748 860 89	1430	khan1273
1502	Kazym Khanty	star	χɵːs	χ ɵː s	174	748 971 89	1430	khan1273
1503	Synja Khanty	star	χuːs	χ uː s	174	748 860 89	1430	khan1273
1504	Obdorsk Khanty	star	χoːs	χ oː s	174	748 880 89	1430	khan1273
#
1505	North Mansi	stone	aːχʷtəs	aː χʷ t ə s	175	1004 737 120 1022 89	857	mans1258
1506	Middle Lozva Mansi	stone	əχʷtəʃ	ə χʷ t ə ʃ	175	1022 737 120 1022 683	857	mans1258
1507	Lower Lozva Mansi	stone	əːχtəʃ	əː χ t ə ʃ	175	845 748 120 1022 683	857	
1508	Pelymka Mansi	stone	əχʷtəs	ə χʷ t ə s	175	1022 737 120 1022 89	857	mans1258
1509	Konda Mansi	stone	əχʷtəs	ə χʷ t ə s	175	1022 737 120 1022 89	857	khan1273
1510	Tavda Mansi	stone	kuː	k uː	176	838 860	857	mans1258
1511	Vakh Khanty	stone	kœːɣ	k œː ɣ	176	838 1057 780	857	khan1273
1512	Verkhne-Kalymsk Khanty	stone	kœːɣ	k œː ɣ	176	838 1057 780	857	khan1273
1513	Vasjugan Khanty	stone	kœːɣ	k œː ɣ	176	838 1057 780	857	khan1273
1514	Vartovskoje Khanty	stone	kœɣ	k œ ɣ	176	838 1059 780	857	khan1273
1515	Likrisovskoje Khanty	stone	kæɣʷ	k æ ɣʷ	176	838 1087 788	857	khan1273
1516	Malyj Jugan Khanty	stone	kæɣʷ	k æ ɣʷ	176	838 1087 788	857	khan1273
1517	Tremjugan Khanty	stone	kæɣʷ	k æ ɣʷ	176	838 1087 788	857	mans1258
1518	Jugan Khanty	stone	kæw	k æ w	176	838 1087 462	857	khan1273
1519	Upper Demjanka Khanty	stone	keːw	k eː w	176	838 1091 462	857	khan1273
1520	Konda Khanty	stone	keːw	k eː w	176	838 1091 462	857	khan1273
1521	Nizjam Khanty	stone	keːw	k eː w	176	838 1091 462	857	khan1273
1522	Sherkaly Khanty	stone	keːw	k eː w	176	838 1091 462	857	khan1273
1523	Kazym Khanty	stone	keːw	k eː w	176	838 1091 462	857	khan1273
1524	Synja Khanty	stone	keːw	k eː w	176	838 1091 462	857	khan1273
1525	Obdorsk Khanty	stone	keːw	k eː w	176	838 1091 462	857	khan1273
#
1526	North Mansi	sun	χɔːtæl	χ ɔː t æ l	177	748 914 120 1087 554	1343	mans1258
1527	Middle Lozva Mansi	sun	qɔtəl	q ɔ t ə l	177	757 916 120 1022 554	1343	mans1258
1528	Lower Lozva Mansi	sun	qatəl	q a t ə l	177	757 997 120 1022 554	1343	
1529	Pelymka Mansi	sun	qɔtəl	q ɔ t ə l	177	757 916 120 1022 554	1343	mans1258
1530	Konda Mansi	sun	qotəl	q o t ə l	177	757 887 120 1022 554	1343	khan1273
1531	Tavda Mansi	sun	qɔtəl	q ɔ t ə l	177	757 916 120 1022 554	1343	mans1258
1532	Vakh Khanty	sun	syːŋk	s yː ŋ k	178	89 1049 801 838	1343	khan1273
1533	Verkhne-Kalymsk Khanty	sun	syːŋk	s yː ŋ k	178	89 1049 801 838	1343	khan1273
1534	Vasjugan Khanty	sun	syːŋk	s yː ŋ k	178	89 1049 801 838	1343	khan1273
1535	Likrisovskoje Khanty	sun	katθ	k a t θ	177	838 997 120 417	1343	khan1273
1536	Malyj Jugan Khanty	sun	katɬ	k a t ɬ	177	838 997 120 540	1343	khan1273
1537	Tremjugan Khanty	sun	katɬ	k a t ɬ	177	838 997 120 540	1343	mans1258
1538	Jugan Khanty	sun	katɬ	k a t ɬ	177	838 997 120 540	1343	khan1273
1539	Upper Demjanka Khanty	sun	χat	χ a t	177	748 997 120	1343	khan1273
1540	Konda Khanty	sun	χat	χ a t	177	748 997 120	1343	khan1273
1541	Nizjam Khanty	sun	χatəl	χ a t ə l	177	748 997 120 1022 554	1343	khan1273
1542	Sherkaly Khanty	sun	χatəl	χ a t ə l	177	748 997 120 1022 554	1343	khan1273
1543	Kazym Khanty	sun	χatɬ	χ a t ɬ	177	748 997 120 540	1343	khan1273
1544	Synja Khanty	sun	χatəl	χ a t ə l	177	748 997 120 1022 554	1343	khan1273
1545	Obdorsk Khanty	sun	χatəl	χ a t ə l	177	748 997 120 1022 554	1343	khan1273
#
1546	North Mansi	swim	uji	u j i	179	868 570 1076	1439	mans1258
1547	Middle Lozva Mansi	swim	uji	u j i	179	868 570 1076	1439	mans1258
1548	Pelymka Mansi	swim	wuji	w u j i	179	462 868 570 1076	1439	mans1258
1549	Konda Mansi	swim	wuji	w u j i	179	462 868 570 1076	1439	khan1273
1550	Tavda Mansi	swim	ujænt	u j æ n t	179	868 570 1087 107 120	1439	mans1258
1551	Vakh Khanty	swim	ɔːtj	ɔː t j	179	914 120 570	1439	khan1273
1552	Vasjugan Khanty	swim	ɲoːrəɣ	ɲ oː r ə ɣ	180	595 880 153 1022 780	1439	khan1273
1553	Tremjugan Khanty	swim	ɲarəɣ	ɲ a r ə ɣ	180	595 997 153 1022 780	1439	mans1258
1554	Upper Demjanka Khanty	swim	uːtj	uː t j	179	860 120 570	1439	khan1273
1555	Konda Khanty	swim	uːtj	uː t j	179	860 120 570	1439	khan1273
1556	Nizjam Khanty	swim	uːsj	uː s j	179	860 89 570	1439	khan1273
1557	Sherkaly Khanty	swim	uːsj	uː s j	179	860 89 570	1439	khan1273
1558	Kazym Khanty	swim	wɵːsj	w ɵː s j	179	462 971 89 570	1439	khan1273
1559	Synja Khanty	swim	uːsj	uː s j	179	860 89 570	1439	khan1273
1560	Obdorsk Khanty	swim	oːsj	oː s j	179	880 89 570	1439	khan1273
#
1561	North Mansi	tail	leːɨɣ	l eː ɨ ɣ	181	554 1091 983 780	1220	mans1258
1562	Middle Lozva Mansi	tail	lɨː	l ɨː	181	554 976	1220	mans1258
1563	Lower Lozva Mansi	tail	liː	l iː	181	554 1068	1220	
1564	Pelymka Mansi	tail	lɨː	l ɨː	181	554 976	1220	mans1258
1565	Konda Mansi	tail	lɨː	l ɨː	181	554 976	1220	khan1273
1566	Tavda Mansi	tail	poŋ	p o ŋ	182	291 887 801	1220	mans1258
1567	Vakh Khanty	tail	leɣ	l e ɣ	181	554 1089 780	1220	khan1273
1568	Verkhne-Kalymsk Khanty	tail	leɣ	l e ɣ	181	554 1089 780	1220	khan1273
1569	Vasjugan Khanty	tail	leɣ	l e ɣ	181	554 1089 780	1220	khan1273
1570	Vartovskoje Khanty	tail	ɬeɣ	ɬ e ɣ	181	540 1089 780	1220	khan1273
1571	Likrisovskoje Khanty	tail	θeɣ	θ e ɣ	181	417 1089 780	1220	khan1273
1572	Malyj Jugan Khanty	tail	ɬeɣ	ɬ e ɣ	181	540 1089 780	1220	khan1273
1573	Tremjugan Khanty	tail	ɬeɣ	ɬ e ɣ	181	540 1089 780	1220	mans1258
1574	Jugan Khanty	tail	ɬeɣ	ɬ e ɣ	181	540 1089 780	1220	khan1273
1575	Konda Khanty	tail	teɣ	t e ɣ	181	120 1089 780	1220	khan1273
1576	Nizjam Khanty	tail	tiɣ	t i ɣ	181	120 1076 780	1220	khan1273
1577	Sherkaly Khanty	tail	tiɣ	t i ɣ	181	120 1076 780	1220	khan1273
1578	Kazym Khanty	tail	ɬiw	ɬ i w	181	540 1076 462	1220	khan1273
1579	Synja Khanty	tail	lij	l i j	181	554 1076 570	1220	khan1273
1580	Obdorsk Khanty	tail	poːsiː	p oː s iː	183	291 880 89 1068	1220	khan1273
#
1581	North Mansi	that	ta	t a	184	120 997	78	mans1258
1582	Middle Lozva Mansi	that	ta	t a	184	120 997	78	mans1258
1583	Lower Lozva Mansi	that	ta	t a	184	120 997	78	
1584	Pelymka Mansi	that	tæ	t æ	184	120 1087	78	mans1258
1585	Konda Mansi	that	tɔt	t ɔ t	185	120 916 120	78	khan1273
1586	Tavda Mansi	that	ta	t a	184	120 997	78	mans1258
1587	Vakh Khanty	that	toːm	t oː m	185	120 880 241	78	khan1273
1588	Vasjugan Khanty	that	toːm	t oː m	185	120 880 241	78	khan1273
1589	Tremjugan Khanty	that	tom	t o m	185	120 887 241	78	mans1258
1590	Upper Demjanka Khanty	that	tom	t o m	185	120 887 241	78	khan1273
1591	Konda Khanty	that	tom	t o m	185	120 887 241	78	khan1273
1592	Nizjam Khanty	that	tom	t o m	185	120 887 241	78	khan1273
1593	Sherkaly Khanty	that	tom	t o m	185	120 887 241	78	khan1273
1594	Kazym Khanty	that	tom	t o m	185	120 887 241	78	khan1273
1595	Synja Khanty	that	tum	t u m	185	120 868 241	78	khan1273
1596	Obdorsk Khanty	that	tam	t a m	185	120 997 241	78	khan1273
#
1965	North Mansi	thin	woutæ	w ou t æ	229	462 898 120 1087	1400	mans1258
1966	Middle Lozva Mansi	thin	wæɨtæ	w æɨ t æ	229	462 1142 120 1087	1400	mans1258
1967	Pelymka Mansi	thin	wæɨtæ	w æɨ t æ	229	462 1142 120 1087	1400	mans1258
1968	Konda Mansi	thin	wouti	w ou t i	229	462 898 120 1076	1400	khan1273
1969	Tavda Mansi	thin	aʃtɔ	a ʃ t ɔ	230	997 683 120 916	1400	mans1258
1970	Vakh Khanty	thin	woːɣəʎ	w oː ɣ ə ʎ	229	462 880 780 1022 588	1400	khan1273
1971	Verkhne-Kalymsk Khanty	thin	woːɣəʎ	w oː ɣ ə ʎ	229	462 880 780 1022 588	1400	khan1273
1972	Vasjugan Khanty	thin	woːɣəʎ	w oː ɣ ə ʎ	229	462 880 780 1022 588	1400	khan1273
1973	Vartovskoje Khanty	thin	wɔɣəɬj	w ɔ ɣ ə ɬ j	229	462 916 780 1022 540 570	1400	khan1273
1974	Likrisovskoje Khanty	thin	waɣʷəθ	w a ɣʷ ə θ	229	462 997 788 1022 417	1400	khan1273
1975	Malyj Jugan Khanty	thin	woɣʷəɬ	w o ɣʷ ə ɬ	229	462 887 788 1022 540	1400	khan1273
1976	Tremjugan Khanty	thin	woɣʷəɬ	w o ɣʷ ə ɬ	229	462 887 788 1022 540	1400	mans1258
1977	Jugan Khanty	thin	woːɣəɬ	w oː ɣ ə ɬ	229	462 880 780 1022 540	1400	khan1273
1978	Upper Demjanka Khanty	thin	woːχət	w oː χ ə t	229	462 880 748 1022 120	1400	khan1273
1979	Konda Khanty	thin	woːχət	w oː χ ə t	229	462 880 748 1022 120	1400	khan1273
1980	Nizjam Khanty	thin	uːχət	uː χ ə t	229	860 748 1022 120	1400	khan1273
1981	Sherkaly Khanty	thin	uːχət	uː χ ə t	229	860 748 1022 120	1400	khan1273
1982	Kazym Khanty	thin	ɵːχəɬ	ɵː χ ə ɬ	229	971 748 1022 540	1400	khan1273
1983	Synja Khanty	thin	uːχəl	uː χ ə l	229	860 748 1022 554	1400	khan1273
1984	Obdorsk Khanty	thin	oːχəl	oː χ ə l	229	880 748 1022 554	1400	khan1273
1985	North Mansi	thin	osʲsʲæ	o sʲ sʲ æ	231	887 90 90 1087	1400	mans1258
1986	Middle Lozva Mansi	thin	ɲisʲsʲæ	ɲ i sʲ sʲ æ	232	595 1076 90 90 1087	1400	mans1258
1987	Lower Lozva Mansi	thin	ɲiʃʃæ	ɲ i ʃː æ	232	595 1076 678 1087	1400	
1988	Vakh Khanty	thin	wæːɲtj	w æː ɲ t j	227	462 1088 595 120 570	1400	khan1273
1989	Verkhne-Kalymsk Khanty	thin	wæːɲtj	w æː ɲ t j	227	462 1088 595 120 570	1400	khan1273
1990	Vasjugan Khanty	thin	wæːɲtj	w æː ɲ t j	227	462 1088 595 120 570	1400	khan1273
1991	Likrisovskoje Khanty	thin	wæːtj	w æː t j	227	462 1088 120 570	1400	khan1273
1992	Malyj Jugan Khanty	thin	wæːtj	w æː t j	227	462 1088 120 570	1400	khan1273
1993	Tremjugan Khanty	thin	wæːtj	w æː t j	227	462 1088 120 570	1400	mans1258
1994	Jugan Khanty	thin	wæːtj	w æː t j	227	462 1088 120 570	1400	khan1273
1995	Upper Demjanka Khanty	thin	wæːtj	w æː t j	227	462 1088 120 570	1400	khan1273
1996	Konda Khanty	thin	wæːtj	w æː t j	227	462 1088 120 570	1400	khan1273
1997	Nizjam Khanty	thin	waːsj	w aː s j	227	462 1004 89 570	1400	khan1273
1998	Sherkaly Khanty	thin	waːsj	w aː s j	227	462 1004 89 570	1400	khan1273
1999	Kazym Khanty	thin	waːsj	w aː s j	227	462 1004 89 570	1400	khan1273
2000	Synja Khanty	thin	waːsj	w aː s j	227	462 1004 89 570	1400	khan1273
2001	Obdorsk Khanty	thin	asæː	a s æː	-228	997 89 1088	1400	khan1273
#
1597	North Mansi	this	ti	t i	186	120 1076	1214	mans1258
1598	Middle Lozva Mansi	this	tʲə	tʲ ə	186	115 1022	1214	mans1258
1599	Lower Lozva Mansi	this	ti	t i	186	120 1076	1214	
1600	Pelymka Mansi	this	tʲi	tʲ i	186	115 1076	1214	mans1258
1601	Konda Mansi	this	tə	t ə	186	120 1022	1214	khan1273
1602	Tavda Mansi	this	ti	t i	186	120 1076	1214	mans1258
1603	Vakh Khanty	this	tiːm	t iː m	186	120 1068 241	1214	khan1273
1604	Tremjugan Khanty	this	teːm	t eː m	186	120 1091 241	1214	mans1258
1605	Jugan Khanty	this	teːm	t eː m	186	120 1091 241	1214	khan1273
1606	Upper Demjanka Khanty	this	tæm	t æ m	186	120 1087 241	1214	khan1273
1607	Konda Khanty	this	tæm	t æ m	186	120 1087 241	1214	khan1273
1608	Nizjam Khanty	this	tam	t a m	186	120 997 241	1214	khan1273
1609	Sherkaly Khanty	this	tam	t a m	186	120 997 241	1214	khan1273
1610	Kazym Khanty	this	tam	t a m	186	120 997 241	1214	khan1273
1611	Synja Khanty	this	tam	t a m	186	120 997 241	1214	khan1273
#
1612	North Mansi	thou	naŋ	n a ŋ	187	107 997 801	1215	mans1258
1613	Middle Lozva Mansi	thou	næu	n æu	187	107 1136	1215	mans1258
1614	Lower Lozva Mansi	thou	næi	n æ	187	107 1087	1215	
1615	Pelymka Mansi	thou	næɨ	n æɨ	187	107 1142	1215	mans1258
1616	Konda Mansi	thou	næɨɣ	n æɨ ɣ	187	107 1142 780	1215	khan1273
1617	Tavda Mansi	thou	nəu	n əu	187	107 1036	1215	mans1258
1618	Vakh Khanty	thou	nœŋ	n œ ŋ	187	107 1059 801	1215	khan1273
1619	Vasjugan Khanty	thou	nœŋ	n œ ŋ	187	107 1059 801	1215	khan1273
1620	Tremjugan Khanty	thou	nœŋ	n œ ŋ	187	107 1059 801	1215	mans1258
1621	Jugan Khanty	thou	nœŋ	n œ ŋ	187	107 1059 801	1215	khan1273
1622	Upper Demjanka Khanty	thou	noŋ	n o ŋ	187	107 887 801	1215	khan1273
1623	Konda Khanty	thou	noŋ	n o ŋ	187	107 887 801	1215	khan1273
1624	Nizjam Khanty	thou	noŋ	n o ŋ	187	107 887 801	1215	khan1273
1625	Sherkaly Khanty	thou	naŋ	n a ŋ	187	107 997 801	1215	khan1273
1626	Kazym Khanty	thou	naŋ	n a ŋ	187	107 997 801	1215	khan1273
1627	Synja Khanty	thou	naŋ	n a ŋ	187	107 997 801	1215	khan1273
1628	Obdorsk Khanty	thou	næŋ	n æ ŋ	187	107 1087 801	1215	khan1273
#
1629	North Mansi	tongue	ɲelm	ɲ e l m	188	595 1089 554 241	1205	mans1258
1630	Middle Lozva Mansi	tongue	ɲilm	ɲ i l m	188	595 1076 554 241	1205	mans1258
1631	Lower Lozva Mansi	tongue	ɲilm	ɲ i l m	188	595 1076 554 241	1205	
1632	Pelymka Mansi	tongue	ɲiləm	ɲ i l ə m	188	595 1076 554 1022 241	1205	mans1258
1633	Konda Mansi	tongue	ɲiləm	ɲ i l ə m	188	595 1076 554 1022 241	1205	khan1273
1634	Tavda Mansi	tongue	ɲiʎəm	ɲ i ʎ ə m	188	595 1076 588 1022 241	1205	mans1258
1635	Vakh Khanty	tongue	ɲæːləm	ɲ æː l ə m	188	595 1088 554 1022 241	1205	khan1273
1636	Verkhne-Kalymsk Khanty	tongue	ɲæːləm	ɲ æː l ə m	188	595 1088 554 1022 241	1205	khan1273
1637	Vasjugan Khanty	tongue	ɲæːləm	ɲ æː l ə m	188	595 1088 554 1022 241	1205	khan1273
1638	Vartovskoje Khanty	tongue	ɲæːɬəm	ɲ æː ɬ ə m	188	595 1088 540 1022 241	1205	khan1273
1639	Likrisovskoje Khanty	tongue	ɲæːθəm	ɲ æː θ ə m	188	595 1088 417 1022 241	1205	khan1273
1640	Malyj Jugan Khanty	tongue	ɲæːɬəm	ɲ æː ɬ ə m	188	595 1088 540 1022 241	1205	khan1273
1641	Tremjugan Khanty	tongue	ɲæːɬəm	ɲ æː ɬ ə m	188	595 1088 540 1022 241	1205	mans1258
1642	Jugan Khanty	tongue	ɲæːɬəm	ɲ æː ɬ ə m	188	595 1088 540 1022 241	1205	khan1273
1643	Upper Demjanka Khanty	tongue	ɲæːtəm	ɲ æː t ə m	188	595 1088 120 1022 241	1205	khan1273
1644	Konda Khanty	tongue	ɲæːtəm	ɲ æː t ə m	188	595 1088 120 1022 241	1205	khan1273
1645	Nizjam Khanty	tongue	ɲaːtəm	ɲ aː t ə m	188	595 1004 120 1022 241	1205	khan1273
1646	Sherkaly Khanty	tongue	ɲaːtəm	ɲ aː t ə m	188	595 1004 120 1022 241	1205	khan1273
1647	Kazym Khanty	tongue	ɲaːɬəm	ɲ aː ɬ ə m	188	595 1004 540 1022 241	1205	khan1273
1648	Synja Khanty	tongue	ɲaːləm	ɲ aː l ə m	188	595 1004 554 1022 241	1205	khan1273
1649	Obdorsk Khanty	tongue	ɲæːləm	ɲ æː l ə m	188	595 1088 554 1022 241	1205	khan1273
#
1650	North Mansi	tooth	puŋk	p u ŋ k	189	291 868 801 838	1380	mans1258
1651	Middle Lozva Mansi	tooth	pæŋk	p æ ŋ k	189	291 1087 801 838	1380	mans1258
1652	Lower Lozva Mansi	tooth	pæŋk	p æ ŋ k	189	291 1087 801 838	1380	
1653	Pelymka Mansi	tooth	pæŋk	p æ ŋ k	189	291 1087 801 838	1380	mans1258
1654	Konda Mansi	tooth	pæŋk	p æ ŋ k	189	291 1087 801 838	1380	khan1273
1655	Tavda Mansi	tooth	pəŋ	p ə ŋ	189	291 1022 801	1380	mans1258
1656	Vakh Khanty	tooth	pœːŋk	p œː ŋ k	189	291 1057 801 838	1380	khan1273
